_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_the_figure_correspond_to_the_category,does_the_figure_correspond_to_the_category:confidence,class,does_the_figure_correspond_to_the_category_gold,image_url
660804854,FALSE,finalized,2,1/27/15 14:37,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1756-0381-2-5-3-12.jpg
660804855,FALSE,finalized,2,1/27/15 13:43,"No, wrong category",1,[GCHE] Chemical structure,,http://fast.hevs.ch/images/subfigures/1748-7188-5-29-2-1.jpg
660804856,FALSE,finalized,2,1/27/15 14:22,"No, wrong category",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-2180-11-38-4-3.jpg
660804857,FALSE,finalized,3,1/27/15 14:52,"No, wrong category",0.6613,[GSCR] Screenshots,,http://fast.hevs.ch/images/subfigures/1479-5876-9-176-5-4.jpg
660804858,FALSE,finalized,2,1/27/15 14:51,"No, wrong category",1,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1471-2377-6-12-8-5.jpg
660804859,FALSE,finalized,2,1/27/15 13:19,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2180-9-154-2-3.jpg
660804860,FALSE,finalized,2,1/27/15 14:14,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1744-8069-1-31-3-5.jpg
660804861,FALSE,finalized,3,1/27/15 13:41,"Yes, perfect classification",0.6814,[DMEL] Electron microscopy,,http://fast.hevs.ch/images/subfigures/1471-2121-10-81-9-1.jpg
660804862,FALSE,finalized,2,1/27/15 17:13,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2202-5-47-7-5.jpg
660804863,FALSE,finalized,2,1/27/15 14:19,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2202-12-122-3-7.jpg
660804864,FALSE,finalized,2,1/27/15 14:43,"No, wrong category",1,[GGEN] Gene sequence,,http://fast.hevs.ch/images/subfigures/1471-2180-9-91-4-2.jpg
660804865,FALSE,finalized,3,1/27/15 14:33,"Yes, perfect classification",0.6638,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1741-7007-7-48-7-1.jpg
660804866,FALSE,finalized,3,1/27/15 13:18,"Yes, perfect classification",0.6681,[D3DR] 3D reconstructions,,http://fast.hevs.ch/images/subfigures/1471-2091-8-15-11-1.jpg
660804867,FALSE,finalized,2,1/27/15 13:39,"Yes, perfect classification",1,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1743-422X-6-170-3-6.jpg
660804868,FALSE,finalized,2,1/27/15 16:59,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-2229-9-27-5-6.jpg
660804869,FALSE,finalized,3,1/27/15 14:49,"Yes, perfect classification",0.6405,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1476-4598-6-22-3-12.jpg
660804870,FALSE,finalized,2,1/27/15 12:14,"No, wrong category",1,[GGEN] Gene sequence,,http://fast.hevs.ch/images/subfigures/1471-2164-11-218-3-4.jpg
660804871,FALSE,finalized,3,1/27/15 15:06,"No, wrong category",0.6578,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2210-6-8-1-2.jpg
660804872,FALSE,finalized,2,1/27/15 13:07,"No, wrong category",1,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1471-213X-7-42-4-1.jpg
660804873,FALSE,finalized,2,1/27/15 13:25,"Yes, perfect classification",1,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1472-6882-10-45-3-6.jpg
660804874,FALSE,finalized,2,1/27/15 12:59,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1742-4690-4-14-1-4.jpg
660804875,FALSE,finalized,2,1/27/15 14:13,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/gb-2004-5-3-r18-4-6.jpg
660804876,FALSE,finalized,3,1/27/15 16:03,"No, wrong category",0.6469,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1744-9081-3-28-4-5.jpg
660804877,FALSE,finalized,2,1/27/15 13:49,"No, wrong category",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1742-2094-8-110-1-3.jpg
660804878,FALSE,finalized,3,1/27/15 13:42,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1742-2094-5-31-2-5.jpg
660804879,FALSE,finalized,2,1/27/15 14:55,"No, wrong category",1,[DRCO] Combined modalities in one image,,http://fast.hevs.ch/images/subfigures/1471-2202-11-129-8-3.jpg
660804880,FALSE,finalized,2,1/27/15 17:11,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2407-10-501-3-9.jpg
660804881,FALSE,finalized,2,1/27/15 15:04,"No, wrong category",1,[DSEC] Electrocardiography,,http://fast.hevs.ch/images/subfigures/1471-2202-4-23-6-6.jpg
660804882,FALSE,finalized,2,1/27/15 14:10,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1479-0556-3-6-2-1.jpg
660804883,FALSE,finalized,2,1/27/15 13:11,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2105-10-77-4-2.jpg
660804884,FALSE,finalized,3,1/27/15 13:49,"No, wrong category",0.6827,[DRMR] Magnetic Resonance,,http://fast.hevs.ch/images/subfigures/1477-7819-5-39-4-1.jpg
660804885,FALSE,finalized,2,1/27/15 16:43,"No, wrong category",1,"[DVDM] Dermatology, skin",,http://fast.hevs.ch/images/subfigures/1471-2202-9-65-2-6.jpg
660804886,FALSE,finalized,2,1/27/15 12:20,"No, wrong category",1,"[DVDM] Dermatology, skin",,http://fast.hevs.ch/images/subfigures/1757-2215-3-28-4-5.jpg
660804887,FALSE,finalized,2,1/27/15 13:30,"No, wrong category",1,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1757-1626-0002-0000006732-002-1.jpg
660804888,FALSE,finalized,2,1/27/15 14:07,"No, wrong category",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1752-0509-4-29-2-1.jpg
660804889,FALSE,finalized,3,1/27/15 16:18,"Yes, perfect classification",0.6618,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2180-9-30-5-1.jpg
660804890,FALSE,finalized,2,1/27/15 14:27,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1475-2859-7-8-1-4.jpg
660804891,FALSE,finalized,2,1/27/15 13:31,"No, wrong category",1,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1749-8104-4-17-3-9.jpg
660804892,FALSE,finalized,3,1/27/15 15:12,"Yes, perfect classification",0.663,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1472-6750-8-30-1-1.jpg
660804893,FALSE,finalized,2,1/27/15 15:58,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1477-5956-3-1-5-1.jpg
660804894,FALSE,finalized,2,1/27/15 16:39,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2407-10-457-3-3.jpg
660804895,FALSE,finalized,3,1/27/15 16:14,"Yes, perfect classification",0.6721,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2202-11-61-7-4.jpg
660804896,FALSE,finalized,2,1/27/15 13:37,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2180-11-50-2-5.jpg
660804897,FALSE,finalized,3,1/27/15 14:49,"Yes, perfect classification",0.6775,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1471-2105-8-416-4-3.jpg
660804898,FALSE,finalized,2,1/27/15 15:48,"No, wrong category",1,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1471-2334-10-273-1-2.jpg
660804899,FALSE,finalized,2,1/27/15 14:56,"No, wrong category",1,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1475-925X-5-39-2-3.jpg
660804900,FALSE,finalized,2,1/27/15 14:39,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1472-6807-7-50-5-20.jpg
660804901,FALSE,finalized,3,1/27/15 16:48,"No, wrong category",0.6898,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1475-2859-7-2-3-2.jpg
660804902,FALSE,finalized,2,1/27/15 16:50,"No, wrong category",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1756-6614-3-1-3-1.jpg
660804903,FALSE,finalized,2,1/27/15 16:05,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1742-4690-4-14-1-2.jpg
660804904,FALSE,finalized,2,1/27/15 14:29,"Yes, perfect classification",1,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1472-6807-9-19-7-3.jpg
660804905,FALSE,finalized,3,1/27/15 15:47,"No, wrong category",0.6728,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1472-6807-1-4-9-3.jpg
660804906,FALSE,finalized,3,1/27/15 13:26,Compound image,0.6842,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1476-9255-4-10-6-1.jpg
660804907,FALSE,finalized,2,1/27/15 13:43,"Yes, perfect classification",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/bcr2838-2-3.jpg
660804908,FALSE,finalized,2,1/27/15 13:57,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1477-5956-6-31-9-2.jpg
660804909,FALSE,finalized,2,1/27/15 16:27,"No, wrong category",1,[GNCP] Non-clinical photos,,http://fast.hevs.ch/images/subfigures/1471-213X-7-105-6-6.jpg
660804910,FALSE,finalized,2,1/27/15 14:45,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2180-11-50-2-7.jpg
660804911,FALSE,finalized,2,1/27/15 14:21,"Yes, perfect classification",1,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1750-1326-4-39-3-2.jpg
660804912,FALSE,finalized,3,1/27/15 15:06,Compound image,0.3451,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1756-6606-4-7-4-4.jpg
660804913,FALSE,finalized,3,1/27/15 16:45,"Yes, perfect classification",0.6263,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2121-5-32-9-7.jpg
660804914,FALSE,finalized,2,1/27/15 14:56,"No, wrong category",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1749-8104-4-17-3-2.jpg
660804915,FALSE,finalized,3,1/27/15 15:50,"No, wrong category",0.6726,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1471-2407-8-193-2-1.jpg
660804916,FALSE,finalized,2,1/27/15 14:10,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1756-6606-4-7-4-6.jpg
660804917,FALSE,finalized,2,1/27/15 13:51,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2180-10-248-4-1.jpg
660804918,FALSE,finalized,2,1/27/15 13:44,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-213X-10-80-2-1.jpg
660804919,FALSE,finalized,2,1/27/15 13:25,"No, wrong category",1,[GSCR] Screenshots,,http://fast.hevs.ch/images/subfigures/gb-2009-10-10-r113-2-3.jpg
660804920,FALSE,finalized,3,1/27/15 14:45,"No, wrong category",0.6877,[DRAN] Angiography,,http://fast.hevs.ch/images/subfigures/1471-2229-8-74-4-7.jpg
660804921,FALSE,finalized,2,1/27/15 13:33,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-230X-2-12-1-2.jpg
660804922,FALSE,finalized,2,1/27/15 16:43,"No, wrong category",1,[GSCR] Screenshots,,http://fast.hevs.ch/images/subfigures/1477-7827-1-112-5-1.jpg
660804923,FALSE,finalized,2,1/27/15 14:20,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-2164-9-192-4-13.jpg
660804924,FALSE,finalized,3,1/27/15 15:17,"No, wrong category",0.6579,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1742-9994-1-6-4-2.jpg
660804925,FALSE,finalized,3,1/27/15 13:27,"No, wrong category",0.6816,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1471-2121-5-17-1-4.jpg
660804926,FALSE,finalized,2,1/27/15 13:06,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/ar3194-5-5.jpg
660804927,FALSE,finalized,2,1/27/15 12:59,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2105-8-S7-S2-2-2.jpg
660804928,FALSE,finalized,2,1/27/15 12:49,"No, wrong category",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1749-8104-4-14-13-6.jpg
660804929,FALSE,finalized,2,1/27/15 15:18,"No, wrong category",1,[GSCR] Screenshots,,http://fast.hevs.ch/images/subfigures/1741-7007-3-27-7-5.jpg
660804930,FALSE,finalized,2,1/27/15 13:41,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2180-8-53-1-12.jpg
660804931,FALSE,finalized,2,1/27/15 16:30,"No, wrong category",1,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1471-2350-11-98-2-2.jpg
660804932,FALSE,finalized,3,1/27/15 17:18,"No, wrong category",0.6424,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2105-8-328-2-2.jpg
660804933,FALSE,finalized,3,1/27/15 12:49,"No, wrong category",0.6971,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1742-2094-7-81-3-6.jpg
660804934,FALSE,finalized,3,1/27/15 15:09,"Yes, perfect classification",0.6853,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1746-4811-5-9-4-1.jpg
660804935,FALSE,finalized,2,1/27/15 16:35,"No, wrong category",1,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1477-7827-1-112-7-2.jpg
660804936,FALSE,finalized,3,1/27/15 13:27,"Yes, perfect classification",0.6358,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-2199-10-55-2-2.jpg
660804937,FALSE,finalized,2,1/27/15 15:27,"Yes, perfect classification",1,"[DRXR] X-Ray, 2D Radiography",,http://fast.hevs.ch/images/subfigures/1757-1626-2-9092-3-2.jpg
660804938,FALSE,finalized,2,1/27/15 13:41,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1742-2094-7-28-1-6.jpg
660804939,FALSE,finalized,3,1/27/15 16:01,"Yes, perfect classification",0.6641,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1477-7819-5-24-3-7.jpg
660804940,FALSE,finalized,2,1/27/15 14:13,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/ar2475-2-7.jpg
660804941,FALSE,finalized,2,1/27/15 16:05,"No, wrong category",1,[GSCR] Screenshots,,http://fast.hevs.ch/images/subfigures/1472-6750-9-98-3-6.jpg
660804942,FALSE,finalized,2,1/27/15 14:51,"No, wrong category",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1749-8104-4-14-13-1.jpg
660804943,FALSE,finalized,2,1/27/15 14:19,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2148-8-191-4-8.jpg
660804944,FALSE,finalized,2,1/27/15 14:30,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1742-4690-5-41-6-2.jpg
660804945,FALSE,finalized,3,1/27/15 15:42,"Yes, perfect classification",0.6701,[GGEN] Gene sequence,,http://fast.hevs.ch/images/subfigures/1471-2164-12-113-1-3.jpg
660804946,FALSE,finalized,2,1/27/15 13:11,"No, wrong category",1,[GNCP] Non-clinical photos,,http://fast.hevs.ch/images/subfigures/1471-213X-7-98-5-4.jpg
660804947,FALSE,finalized,3,1/27/15 16:50,"Yes, perfect classification",0.6595,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1743-8454-5-4-2-5.jpg
660804948,FALSE,finalized,3,1/27/15 15:25,Compound image,0.6644,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1742-4690-5-40-1-3.jpg
660804949,FALSE,finalized,2,1/27/15 14:44,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1743-8977-8-10-3-1.jpg
660804950,FALSE,finalized,2,1/27/15 14:14,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2407-8-389-4-2.jpg
660804951,FALSE,finalized,3,1/27/15 14:34,"Yes, perfect classification",0.6638,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1750-1326-4-35-6-6.jpg
660804952,FALSE,finalized,2,1/27/15 14:22,"No, wrong category",1,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1471-2407-10-487-4-3.jpg
660804953,FALSE,finalized,3,1/27/15 16:37,"Yes, perfect classification",0.6699,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1475-2859-8-15-2-1.jpg
660804954,FALSE,finalized,2,1/27/15 13:20,"No, wrong category",1,[DRAN] Angiography,,http://fast.hevs.ch/images/subfigures/bcr983-4-3.jpg
660804955,FALSE,finalized,2,1/27/15 12:59,"No, wrong category",1,[DVOR] Other organs,,http://fast.hevs.ch/images/subfigures/1471-2121-10-73-8-6.jpg
660804956,FALSE,finalized,2,1/27/15 13:15,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1479-5876-7-35-3-5.jpg
660804957,FALSE,finalized,3,1/27/15 15:04,"No, wrong category",0.6569,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2105-7-27-6-2.jpg
660804958,FALSE,finalized,3,1/27/15 16:35,"Yes, perfect classification",0.6665,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2202-8-75-4-4.jpg
660804959,FALSE,finalized,2,1/27/15 15:48,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-2164-9-192-4-3.jpg
660804960,FALSE,finalized,3,1/27/15 13:11,"No, wrong category",0.6786,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2202-6-14-2-5.jpg
660804961,FALSE,finalized,2,1/27/15 16:59,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2164-11-86-4-7.jpg
660804962,FALSE,finalized,3,1/27/15 13:45,"Yes, perfect classification",0.6536,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1746-1596-6-119-3-2.jpg
660804963,FALSE,finalized,2,1/27/15 15:51,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1743-422X-2-23-4-6.jpg
660804964,FALSE,finalized,3,1/27/15 13:15,"Yes, perfect classification",0.6842,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1479-0556-3-8-4-1.jpg
660804965,FALSE,finalized,3,1/27/15 14:35,"No, wrong category",0.6913,[DMEL] Electron microscopy,,http://fast.hevs.ch/images/subfigures/1743-8977-7-38-1-10.jpg
660804966,FALSE,finalized,2,1/27/15 13:48,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/2041-9139-1-6-5-5.jpg
660804967,FALSE,finalized,3,1/27/15 14:28,"Yes, perfect classification",0.6652,[DMEL] Electron microscopy,,http://fast.hevs.ch/images/subfigures/1742-2094-8-51-9-1.jpg
660804968,FALSE,finalized,2,1/27/15 17:09,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2229-10-269-2-2.jpg
660804969,FALSE,finalized,3,1/27/15 14:10,"Yes, perfect classification",0.6698,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1742-4690-5-8-1-1.jpg
660804970,FALSE,finalized,2,1/27/15 13:24,"No, wrong category",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1471-2121-10-94-7-2.jpg
660804971,FALSE,finalized,3,1/27/15 13:23,"No, wrong category",0.6686,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2202-9-37-2-8.jpg
660804972,FALSE,finalized,2,1/27/15 13:13,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1472-6807-7-58-4-4.jpg
660804973,FALSE,finalized,3,1/27/15 15:40,"No, wrong category",0.6787,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1756-0381-2-5-3-15.jpg
660804974,FALSE,finalized,2,1/27/15 17:03,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1742-4690-5-40-1-2.jpg
660804975,FALSE,finalized,2,1/27/15 12:55,"No, wrong category",1,[GNCP] Non-clinical photos,,http://fast.hevs.ch/images/subfigures/1471-2202-5-9-6-4.jpg
660804976,FALSE,finalized,3,1/27/15 14:43,"Yes, perfect classification",0.6658,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1756-0500-1-94-2-1.jpg
660804977,FALSE,finalized,3,1/27/15 13:34,"No, wrong category",0.3708,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1742-4690-5-109-2-1.jpg
660804978,FALSE,finalized,3,1/27/15 14:48,"No, wrong category",0.6664,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/gb-2004-5-3-r18-2-7.jpg
660804979,FALSE,finalized,3,1/27/15 12:41,"No, wrong category",0.6667,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2164-8-273-2-3.jpg
660804980,FALSE,finalized,2,1/27/15 14:36,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2105-9-48-3-5.jpg
660804981,FALSE,finalized,3,1/27/15 15:08,"No, wrong category",0.3702,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2202-11-102-1-5.jpg
660804982,FALSE,finalized,2,1/27/15 14:57,"No, wrong category",1,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1471-2202-9-108-5-3.jpg
660804983,FALSE,finalized,2,1/27/15 15:15,"No, wrong category",1,[DVOR] Other organs,,http://fast.hevs.ch/images/subfigures/1743-422X-8-520-4-3.jpg
660804984,FALSE,finalized,3,1/27/15 16:52,"No, wrong category",0.6716,"[DVDM] Dermatology, skin",,http://fast.hevs.ch/images/subfigures/1758-3284-2-10-1-3.jpg
660804985,FALSE,finalized,2,1/27/15 13:57,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2407-10-157-8-1.jpg
660804986,FALSE,finalized,3,1/27/15 13:12,"No, wrong category",0.6595,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1752-153X-2-2-2-3.jpg
660804987,FALSE,finalized,2,1/27/15 15:19,"Yes, perfect classification",1,[DVOR] Other organs,,http://fast.hevs.ch/images/subfigures/1472-6750-10-1-3-3.jpg
660804988,FALSE,finalized,3,1/27/15 14:48,Compound image,0.3394,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2105-7-27-6-1.jpg
660804989,FALSE,finalized,2,1/27/15 15:22,"No, wrong category",1,[DRMR] Magnetic Resonance,,http://fast.hevs.ch/images/subfigures/1471-2121-6-40-6-10.jpg
660804990,FALSE,finalized,2,1/27/15 12:35,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1476-072X-5-55-3-3.jpg
660804991,FALSE,finalized,2,1/27/15 16:45,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1472-6769-9-1-4-6.jpg
660804992,FALSE,finalized,2,1/27/15 16:40,"No, wrong category",1,[GSCR] Screenshots,,http://fast.hevs.ch/images/subfigures/1471-2202-8-59-4-18.jpg
660804993,FALSE,finalized,3,1/27/15 16:01,"No, wrong category",0.656,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2164-11-6-2-2.jpg
660804994,FALSE,finalized,2,1/27/15 15:00,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-2202-9-13-2-3.jpg
660804995,FALSE,finalized,3,1/27/15 14:37,"Yes, perfect classification",0.6522,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/gb-2011-12-5-r49-4-2.jpg
660804996,FALSE,finalized,3,1/27/15 14:38,"Yes, perfect classification",0.6518,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1749-8104-4-17-3-10.jpg
660804997,FALSE,finalized,2,1/27/15 13:44,"No, wrong category",1,[GGEN] Gene sequence,,http://fast.hevs.ch/images/subfigures/1471-2148-10-286-2-1.jpg
660804998,FALSE,finalized,3,1/27/15 16:31,"Yes, perfect classification",0.3407,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1478-1336-3-2-6-3.jpg
660804999,FALSE,finalized,3,1/27/15 15:16,"No, wrong category",0.6843,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1471-213X-8-22-6-3.jpg
660805000,FALSE,finalized,2,1/27/15 15:59,"No, wrong category",1,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1756-0381-2-5-3-8.jpg
660805001,FALSE,finalized,2,1/27/15 15:43,"No, wrong category",1,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1471-2121-10-73-8-3.jpg
660805002,FALSE,finalized,2,1/27/15 16:39,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2180-10-235-2-17.jpg
660805003,FALSE,finalized,2,1/27/15 17:12,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1742-2094-1-10-3-3.jpg
660805004,FALSE,finalized,2,1/27/15 16:45,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2180-8-145-6-7.jpg
660805005,FALSE,finalized,2,1/27/15 14:43,"Yes, perfect classification",1,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1471-213X-8-18-5-5.jpg
