subject,modeldate,party,startdate,enddate,pollster,grade,samplesize,population,weight,influence,multiversions,tracking,approve,disapprove,approve_adjusted,disapprove_adjusted,timestamp,url
Trump,2022-05-01,all,2020-14-08,2020-16-08,Morning Consult,B,1994,rv,0.3921315,0,,,33,64,34.117519,65.219363,2022-05-01 09:17,https://www.politico.com/f/?id=00000173-fe50-d110-af73-ff501e7f0000
Trump,2022-05-01,all,2020-14-08,2020-15-08,YouGov,B+,1529,a,0.43276695,0,,,36,59,36.110614,61.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/jupxi93uza/20200817_yahoo_coronavirus_crosstabs.pdf
Trump,2022-05-01,all,2020-14-08,2020-17-08,YouGov,B+,1000,a,0.27889938,0,,,39,53,39.110614,55.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/atqbvkhvpc/tabs_HP_Coronavirus_20200814.pdf
Trump,2022-05-01,all,2020-14-08,2020-18-08,Echelon Insights,B/C,1000,lv,1.1143373,0,,,36,60,36.231036,59.46579,2022-05-01 09:17,https://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/Omnibus_Release1_deck_August20201.pdf
Trump,2022-05-01,all,2020-01-08,2020-31-08,SurveyMonkey,C,177120,a,0.79278021,0,,,44,54,40.882127,55.830183,2022-05-01 09:17,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
Trump,2022-05-01,all,2020-13-08,2020-19-08,UCLA Nationscape,,8000,a,0.34292538,0,,,39,55,38.928619,56.795442,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,all,2020-14-08,2020-18-08,Ipsos,B-,1391,a,0.3790192,0,,,39,56,40.096991,55.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/2020_reuters_tracking_-_core_political_presidential_approval_tracker_08_19_2020.pdf
Trump,2022-05-01,all,2020-14-08,2020-17-08,Morning Consult,B,2200,a,0.43243945,0,,,37,54,38.117519,55.219363,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/08/17130704/200822_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,all,2020-16-08,2020-18-08,YouGov,B+,1500,a,0.41462622,0,,,39,56,39.110614,58.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/c6n58wb53l/econTabReport.pdf
Trump,2022-05-01,all,2020-17-08,2020-19-08,AP-NORC,,1075,a,1.3208226,0,,,31,68,33.38501,63.974704,2022-05-01 09:17,https://apnorc.org/wp-content/uploads/2020/08/August-Topline-trump-1.pdf
Trump,2022-05-01,all,2020-17-08,2020-20-08,American Research Group,C+,1100,a,1.0089669,0,,,35,60,37.859657,58.518582,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Trump,2022-05-01,all,2020-19-08,2020-21-08,YouGov,B+,2226,rv,0.60954216,0,,,42,58,42.110614,60.044631,2022-05-01 09:17,https://drive.google.com/file/d/11UTgWRN1SvFmO3W9PVVOnPyGYqea4X6H/view
Trump,2022-05-01,all,2020-17-08,2020-23-08,SurveyMonkey,C,42315,a,0.20679588,0,,,44,54,40.882127,55.830183,2022-05-01 09:17,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug23/
Trump,2022-05-01,all,2020-20-08,2020-22-08,YouGov,B+,1000,a,0.27546714,0,,,36,58,36.110614,60.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/d0176c71yw/tabs_HP_Coronavirus_20200820.pdf
Trump,2022-05-01,all,2020-19-08,2020-25-08,Ipsos,B-,4428,a,1.0765825,0,,,40,56,41.096991,55.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/2020_reuters_tracking_-_core_political_presidential_approval_tracker_08_26_2020.pdf
Trump,2022-05-01,all,2020-21-08,2020-23-08,Change Research,B-,2362,lv,1.0107149,0,,,42,58,41.328441,55.998923,2022-05-01 09:17,https://changeresearch.com/post/states-of-play-battleground-wave-12/
Trump,2022-05-01,all,2020-21-08,2020-23-08,Morning Consult,B,2200,a,0.44649378,0,,,38,55,39.117519,56.219363,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/08/24113947/200878_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,all,2020-21-08,2020-23-08,YouGov,B+,1145,a,0.31891514,0,,,39,57,39.110614,59.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/04w14ysh37/20200823_yahoo_coronavirus_crosstabs.pdf
Trump,2022-05-01,all,2020-20-08,2020-26-08,UCLA Nationscape,,8000,a,0.34292538,0,,,40,53,39.928619,54.795442,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,all,2020-21-08,2020-24-08,Global Strategy Group/GBAO (Navigator Research),B/C,1319,rv,0.5919555,0,,,40,59,39.989835,58.074951,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Full-Topline-F08.25.20.pdf
Trump,2022-05-01,all,2020-23-08,2020-25-08,YouGov,B+,1500,a,0.4294551,0,,,42,52,42.110614,54.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/sqqliantmw/econTabReport.pdf
Trump,2022-05-01,all,2020-24-08,2020-30-08,SurveyMonkey,C,37386,a,0.23635366,0,,,44,54,40.882127,55.830183,2022-05-01 09:17,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug30/
Trump,2022-05-01,all,2020-24-08,2020-30-08,AtlasIntel,A,4210,lv,4.7576676,0,,,46,53,43.715071,54.389026,2022-05-01 09:17,https://projects.fivethirtyeight.com/polls/20200831_National.pdf
Trump,2022-05-01,all,2020-26-08,2020-30-08,Selzer & Co.,A+,1012,a,2.0888253,0,,,39,55,38.772426,56.177777,2022-05-01 09:17,https://www.grinnell.edu/sites/default/files/docs/2020-09/Selzer%20Co%20GCNP%202219%20Methodology.pdf
Trump,2022-05-01,all,2020-27-08,2020-29-08,YouGov,B+,1000,a,0.30584877,0,,,44,51,44.110614,53.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/k5f6mc1kum/tabs_HP_Coronavirus_20200827.pdf
Trump,2022-05-01,all,2020-27-08,2020-28-08,YouGov,B+,1001,a,0.30615462,0,,,40,55,40.110614,57.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/trcdohan8j/20200828_yahoo_coronavirus_crosstabs.pdf
Trump,2022-05-01,all,2020-27-08,2020-31-08,Global Strategy Group/GBAO (Navigator Research),B/C,1309,rv,0.58493027,0,,,43,55,42.989835,54.074951,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/09/Navigating-Coronavirus-Full-Topline-F09.01.20.pdf
Trump,2022-05-01,all,2020-28-08,2020-30-08,Morning Consult,B,1988,rv,0.41373159,0,,,37,59,38.117519,60.219363,2022-05-01 09:17,https://www.politico.com/f/?id=00000174-4c3d-d848-ab74-4ebf66da0000
Trump,2022-05-01,all,2020-28-08,2020-29-08,Ipsos,B-,732,a,0.19366924,0,,,35,63,36.096991,62.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-abc-ipsos-poll-aug30.pdf
Trump,2022-05-01,all,2020-28-08,2020-31-08,Quinnipiac University,A-,1081,lv,1.5055417,0,,,41,57,41.371961,56.011371,2022-05-01 09:17,https://poll.qu.edu/national/release-detail?ReleaseID=3671
Trump,2022-05-01,all,2020-28-08,2020-01-09,Ipsos,B-,1335,a,0.35620583,0,,,42,54,43.096991,53.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_presidential_approval_tracker_09_02_2020.pdf
Trump,2022-05-01,all,2020-28-08,2020-31-08,Morning Consult,B,2200,a,0.45813631,0,,,36,57,37.117519,58.219363,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/08/31125104/2008107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,all,2020-27-08,2020-02-09,UCLA Nationscape,,8000,a,0.34292538,0,,,42,52,41.928619,53.795442,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,all,2020-28-08,2020-01-09,SSRS,C,1106,a,0.6174444,0,,,40,55,40.982342,53.675913,2022-05-01 09:17,https://cdn.cnn.com/cnn/2020/images/09/02/rel9a.-.2020.pdf
Trump,2022-05-01,all,2020-30-08,2020-01-09,YouGov,B+,1500,a,0.48751906,0,,,38,55,38.110614,57.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/7kvpozbozh/econTabReport.pdf
Trump,2022-05-01,all,2020-29-08,2020-01-09,IBD/TIPP,A+,1197,a,2.2350717,0,,,30,56,32.818493,59.238505,2022-05-01 09:17,https://www.investors.com/politics/joe-biden-holds-solid-lead-over-president-donald-trump-no-convention-bump-ibd-tipp-poll/
Trump,2022-05-01,all,2020-28-08,2020-03-09,Kaiser Family Foundation,,1199,a,1.8750344,0,,,43,55,42.56799,54.850696,2022-05-01 09:17,https://www.kff.org/coronavirus-covid-19/report/kff-health-tracking-poll-september-2020
Trump,2022-05-01,all,2020-25-08,2020-06-09,SSRS,C,720,lv,0.40578269,0,,,42,57,42.982342,55.675913,2022-05-01 09:17,https://www.politico.com/f/?id=00000174-bb97-dc18-a57d-bbf77dd00000
Trump,2022-05-01,all,2020-01-09,2020-01-09,Data for Progress,B,806,a,0.82839876,0,,,39.36,57.78,38.673283,58.729582,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1Usnyhw8rNPQbRxmTBsxEC09KULamI_bNGaFaQJPdIPE/edit
Trump,2022-05-01,all,2020-31-08,2020-02-09,Harris Insights & Analytics,B+,1604,rv,1.2650245,0,,,43,57,39.867052,57.033781,2022-05-01 09:17,https://harvardharrispoll.com/wp-content/uploads/2020/09/August2020_HHP_RegisteredVoters_Crosstabs.pdf
Trump,2022-05-01,all,2020-31-08,2020-06-09,SurveyMonkey,C,35847,a,0.25860028,0,,,44,54,40.882127,55.830183,2022-05-01 09:17,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept6/
Trump,2022-05-01,all,2020-02-09,2020-06-09,Morning Consult,B,2200,a,0.47099606,0,,,38,53,39.117519,54.219363,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/09/08124344/200903_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,all,2020-03-09,2020-07-09,Garin-Hart-Yang Research Group,B-,1202,lv,1.2922066,0,,,43,57,41.590327,56.159549,2022-05-01 09:17,https://www.protectourcare.org/wp-content/uploads/2020/09/E-13030-Covid-Healthcare-1.pdf
Trump,2022-05-01,all,2020-04-09,2020-06-09,Change Research,B-,1902,lv,0.88626346,0,,,43,57,42.328441,54.998923,2022-05-01 09:17,https://changeresearch.com/post/states-of-play-battleground-wave-13/
Trump,2022-05-01,all,2020-03-09,2020-09-09,UCLA Nationscape,,8000,a,0.34292538,0,,,41,53,40.928619,54.795442,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,all,2020-03-09,2020-08-09,Ipsos,B-,1337,a,0.3820626,0,,,38,57,39.096991,56.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_09_2020_.pdf
Trump,2022-05-01,all,2020-03-09,2020-08-09,Monmouth University,A,867,a,1.579403,0,,,37,56,37.183461,56.280793,2022-05-01 09:17,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_090920.pdf/
Trump,2022-05-01,all,2020-06-09,2020-08-09,YouGov,B+,1500,a,0.51466457,0,,,40,52,40.110614,54.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/8nwf5tw7g2/econTabReport.pdf
Trump,2022-05-01,all,2020-08-09,2020-10-09,SocioanalÃ­tica Research,,2019,a,1.0286141,0,,,45,55,43.31351,55.522148,2022-05-01 09:17,https://secularvoices2020.socioanalitica.com/report
Trump,2022-05-01,all,2020-08-09,2020-09-09,Climate Nexus,,1517,rv,0.95812814,0,,,43,54,41.662965,54.770543,2022-05-01 09:17,https://climatenexus.org/wp-content/uploads/2015/09/Covering-Climate-Now-Climate-Change-National-Poll.pdf
Trump,2022-05-01,all,2020-07-09,2020-10-09,Fox News/Beacon Research/Shaw & Co. Research,A,1311,rv,2.128613,0,,,46,53,43.950947,53.701408,2022-05-01 09:17,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Fox_September-7-10-2020_Complete_National_Topline_September-13-Release.pdf
Trump,2022-05-01,all,2020-09-09,2020-11-09,YouGov,B+,1577,a,0.53230797,0,,,39,52,39.110614,54.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/c97p828als/20200911_yahoo_coronavirus_crosstabs.pdf
Trump,2022-05-01,all,2020-07-09,2020-13-09,SurveyMonkey,C,36654,a,0.19686928,0,,,43,55,39.882127,56.830183,2022-05-01 09:17,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept13/
Trump,2022-05-01,all,2020-11-09,2020-12-09,Ipsos,B-,533,a,0.14083323,0,,,35,65,36.096991,64.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/topline_abc_ipsos_poll_september_13_2020.pdf
Trump,2022-05-01,all,2020-10-09,2020-14-09,Global Strategy Group/GBAO (Navigator Research),B/C,1007,rv,0.47221021,0,,,40,57,39.989835,56.074951,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/09/Navigator-Tracker-Topline-F09.15.20-PR.pdf
Trump,2022-05-01,all,2020-08-09,2020-15-09,Marquette University Law School,A/B,1523,a,2.6765142,0,,,38,62,38.712779,60.191726,2022-05-01 09:17,https://law.marquette.edu/poll/wp-content/uploads/2020/09/MLSPSC02Toplines_Nominations.html
Trump,2022-05-01,all,2020-10-09,2020-13-09,Morning Consult,B,2200,a,0.48087568,0,,,38,51,39.117519,52.219363,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/09/14102242/200943_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,all,2020-11-09,2020-14-09,AP-NORC,,1108,a,1.3135924,0,,,39,60,41.38501,55.974704,2022-05-01 09:17,https://apnorc.org/wp-content/uploads/2020/09/topline_september_covid.docx.pdf
Trump,2022-05-01,all,2020-11-09,2020-14-09,Morning Consult,B,1991,rv,0.43975053,0,,,33,62,34.117519,63.219363,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/09/16075444/200956_crosstabs_POLITICO_RVs_v1_LM.pdf
Trump,2022-05-01,all,2020-11-09,2020-15-09,Ipsos,B-,1358,a,0.35230388,0,,,39,58,40.096991,57.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_16_2020.pdf
Trump,2022-05-01,all,2020-10-09,2020-16-09,UCLA Nationscape,,8000,a,0.34292538,0,,,41,54,40.928619,55.795442,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,all,2020-11-09,2020-14-09,YouGov,B+,1000,a,0.33884125,0,,,40,53,40.110614,55.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/k5c8jvh4n7/tabs_HP_Coronavirus_20200911.pdf
Trump,2022-05-01,all,2020-13-09,2020-15-09,YouGov,B+,1500,a,0.50691118,0,,,40,51,40.110614,53.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/t0hi1tcqs5/econTabReport.pdf
Trump,2022-05-01,all,2020-15-09,2020-15-09,Data for Progress,B,952,a,0.83492489,0,,,41.01,55.41,40.323283,56.359582,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1pl2c_Zzxf00T3_5uba-8BdnCCCEGqtQ10kFQCc0Uo-U/edit
Trump,2022-05-01,all,2020-13-09,2020-16-09,NBC News/The Wall Street Journal,B+,1000,rv,1.328276,0,,,40,57,40.016868,56.552057,2022-05-01 09:17,https://pos.org/wp-content/uploads/2020/09/200625-NBCWSJ-September-Poll.pdf
Trump,2022-05-01,all,2020-15-09,2020-17-09,YouGov,B+,1539,a,0.5293993,0,,,39,55,39.110614,57.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/4r3essc4sq/20200918_yahoo_coronavirus_tabs.pdf
Trump,2022-05-01,all,2020-15-09,2020-17-09,Ipsos,B-,1288,a,0.32253047,0,,,40,55,41.096991,54.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_18_2020.pdf
Trump,2022-05-01,all,2020-01-09,2020-30-09,SurveyMonkey,C,161075,a,0.72281825,0,,,44,54,40.882127,55.830183,2022-05-01 09:17,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
Trump,2022-05-01,all,2020-09-09,2020-22-09,Public Religion Research Institute,A/B,2538,a,2.4353065,0,,,35,65,36.868053,61.980128,2022-05-01 09:17,https://www.prri.org/wp-content/uploads/2020/10/PRRI-Oct_2020_AVS.pdf
Trump,2022-05-01,all,2020-14-09,2020-20-09,SurveyMonkey,C,36454,a,0.16395411,0,,,43,55,39.882127,56.830183,2022-05-01 09:17,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept20/
Trump,2022-05-01,all,2020-14-09,2020-22-09,Hofstra University,B/C,2000,lv,1.3363699,0,,,40.6,59.4,40.480812,58.410061,2022-05-01 09:17,https://www.hofstra.edu/pdf/academics/colleges/hclas/gov-policy-international/kalikow-poll-0920.pdf
Trump,2022-05-01,all,2020-17-09,2020-20-09,American Research Group,C+,1100,a,1.0000166,0,,,33,60,35.859657,58.518582,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Trump,2022-05-01,all,2020-18-09,2020-20-09,Change Research,B-,1430,lv,0.72176932,0,,,42,58,41.328441,55.998923,2022-05-01 09:17,https://changeresearch.com/post/states-of-play-battleground-wave-14/
Trump,2022-05-01,all,2020-17-09,2020-21-09,Global Strategy Group/GBAO (Navigator Research),B/C,1230,rv,0.52775856,0,,,41,58,40.989835,57.074951,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/09/Navigating-Coronavirus-Full-Topline-F09.21.20.pdf
Trump,2022-05-01,all,2020-17-09,2020-21-09,Quinnipiac University,A-,1302,lv,1.6641062,0,,,42,56,42.371961,55.011371,2022-05-01 09:17,https://poll.qu.edu/national/release-detail?ReleaseID=3674
Trump,2022-05-01,all,2020-18-09,2020-20-09,Morning Consult,B,2200,a,0.51159124,0,,,39,53,40.117519,54.219363,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/09/21134349/200974_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,all,2020-18-09,2020-22-09,Ipsos,B-,1350,a,0.31936772,0,,,40,56,41.096991,55.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_25_2020_.pdf
Trump,2022-05-01,all,2020-17-09,2020-23-09,UCLA Nationscape,,8000,a,0.34292538,0,,,39,55,38.928619,56.795442,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,all,2020-18-09,2020-21-09,Harris Insights & Analytics,B+,2804,rv,1.6107118,0,,,45,55,41.867052,55.033781,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/517800-poll-trump-approval-on-coronavirus-ticks-up-to-45-percent-amid
Trump,2022-05-01,all,2020-14-09,2020-28-09,Gallup,B+,1023,a,1.5024919,0,,,44,56,42.513476,55.996494,2022-05-01 09:17,https://news.gallup.com/poll/321347/trump-pre-debate-job-approval-highest-may.aspx
Trump,2022-05-01,all,2020-20-09,2020-22-09,YouGov,B+,1500,a,0.52720137,0,,,38,55,38.110614,57.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf
Trump,2022-05-01,all,2020-22-09,2020-22-09,Data for Progress,B,827,a,0.71776503,0,,,39.45,56.63,38.763283,57.579582,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1dGGzVgmSaesL4N8JeM07YIfMsT_BJ1yflf-29y_ejcQ/edit#gid=0
Trump,2022-05-01,all,2020-21-09,2020-23-09,YouGov,B+,1284,rv,0.45742498,0,,,41,55,41.110614,57.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/o6p3vjhvnt/20200924_yahoo_coronavirus_tabs.pdf
Trump,2022-05-01,all,2020-19-09,2020-25-09,Echelon Insights,B/C,1018,lv,1.117826,0,,,41,56,41.231036,55.46579,2022-05-01 09:17,http://echeloninsights.com/wp-content/uploads/Omnibus_September-2020_Release1.pdf
Trump,2022-05-01,all,2020-21-09,2020-24-09,ABC News/The Washington Post,A+,1008,a,1.8877974,0,,,40,58,39.501515,57.153907,2022-05-01 09:17,https://www.langerresearch.com/wp-content/uploads/1217a2The2020Election.pdf
Trump,2022-05-01,all,2020-22-09,2020-24-09,Ipsos,B-,1297,a,0.29625451,0,,,42,53,43.096991,52.372777,2022-05-01 09:17,https://www.westfargopioneer.com/news/government-and-politics/6679370-Sept.-22-24-polling-shows-Trump-Biden-divide-as-challenger-maintains-lead
Trump,2022-05-01,all,2020-23-09,2020-24-09,Harris Insights & Analytics,B+,1314,rv,0.78510911,0,,,47,53,43.867052,53.033781,2022-05-01 09:17,https://harvardharrispoll.com/wp-content/uploads/2020/11/September2020_HHP_RegisteredVoters_Crosstabs.pdf
Trump,2022-05-01,all,2020-21-09,2020-27-09,SurveyMonkey,C,48241,a,0.23635521,0,,,44,53,40.882127,54.830183,2022-05-01 09:17,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept27/
Trump,2022-05-01,all,2020-25-09,2020-27-09,Morning Consult,B,2200,a,0.51166394,0,,,39,55,40.117519,56.219363,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/09/28123730/2009107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,all,2020-26-09,2020-28-09,Global Strategy Group/GBAO (Navigator Research),B/C,1002,rv,0.42247944,0,,,41,57,40.989835,56.074951,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/10/Navigating-Coronavirus-Update-10.01.2020.pdf
Trump,2022-05-01,all,2020-25-09,2020-29-09,Ipsos,B-,1341,a,0.29492759,0,,,41,56,42.096991,55.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_30_2020.pdf
Trump,2022-05-01,all,2020-24-09,2020-30-09,UCLA Nationscape,,8000,a,0.34292538,0,,,43,50,42.928619,51.795442,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,all,2020-26-09,2020-30-09,The Winston Group,A/B,1000,rv,1.536951,0,,,41,52,40.955028,54.631539,2022-05-01 09:17,https://www.winningtheissues.org/wp-content/uploads/2020/10/Winning-the-Issues-Sept-II-2020-National-Survey.pdf
Trump,2022-05-01,all,2020-27-09,2020-30-09,YouGov,B+,1500,rv,0.56740683,0,,,41,56,41.110614,58.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/9k0tqsqgue/econTabReport.pdf
Trump,2022-05-01,all,2020-29-09,2020-01-10,Ipsos,B-,1341,a,0.28972212,0,,,43,54,44.096991,53.372777,2022-05-01 09:17,https://fingfx.thomsonreuters.com/gfx/mkt/azgvoaekovd/Topline%20Reuters%20General%20Election%20Tracker%2010%2001%202020.pdf
Trump,2022-05-01,all,2020-28-09,2020-04-10,SurveyMonkey,C,50146,a,0.26364281,0,,,44,53,40.882127,54.830183,2022-05-01 09:17,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct4/
Trump,2022-05-01,all,2020-02-10,2020-02-10,Morning Consult,B,1000,a,0.2317046,0,,,39,56,40.117519,57.219363,2022-05-01 09:17,https://morningconsult.com/form/reaction-poll-trump-covid/
Trump,2022-05-01,all,2020-01-10,2020-02-10,YouGov,B+,1504,rv,0.56924139,0,,,43,54,43.110614,56.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/y0zw7c7mm7/20201003_yahoo_coronavirus_tabs.pdf
Trump,2022-05-01,all,2020-02-10,2020-04-10,Change Research,B-,2167,lv,0.93535865,0,,,43,57,42.328441,54.998923,2022-05-01 09:17,https://changeresearch.com/post/states-of-play-battleground-wave-15/
Trump,2022-05-01,all,2020-02-10,2020-03-10,Morning Consult,B,1000,a,0.22994112,0,,,36,59,37.117519,60.219363,2022-05-01 09:17,https://morningconsult.com/form/reaction-poll-trump-covid/
Trump,2022-05-01,all,2020-01-10,2020-04-10,SSRS,C,1205,a,0.96930855,0,,,37,60,37.982342,58.675913,2022-05-01 09:17,http://cdn.cnn.com/cnn/2020/images/10/05/rel12a.-.coronavirus.pdf
Trump,2022-05-01,all,2020-01-10,2020-04-10,Morning Consult,B,2200,a,0.50587046,0,,,40,52,41.117519,53.219363,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/10/05133150/2009146_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,all,2020-02-10,2020-03-10,Ipsos,B-,506,a,0.1076471,0,,,35,64,36.096991,63.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline-abc-trump-covid-positive-2020.pdf
Trump,2022-05-01,all,2020-02-10,2020-03-10,Ipsos,B-,1005,a,0.21380502,0,,,41,57,42.096991,56.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline_with_write_up_reuters_trump_covid_diagnosis_10_04_2020.pdf
Trump,2022-05-01,all,2020-02-10,2020-03-10,YouGov,B+,1198,rv,0.45351405,0,,,43,53,43.110614,55.044631,2022-05-01 09:17,https://docs.cdn.yougov.com/qmlxn6ghki/20201002_yahoo_coronavirus_tabs.pdf
Trump,2022-05-01,all,2020-02-10,2020-05-10,Global Strategy Group/GBAO (Navigator Research),B/C,1011,rv,0.41907821,0,,,41,57,40.989835,56.074951,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/10/Navigating-Coronavirus-Update-10.07.2020.pdf
Trump,2022-05-01,all,2020-02-10,2020-06-10,Ipsos,B-,1328,a,0.28297678,0,,,38,57,39.096991,56.372777,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/2020_reuters_tracking_-_core_political_general_election_tracker_10_07_2020.pdf
Trump,2022-05-01,all,2020-01-10,2020-07-10,UCLA Nationscape,,8000,a,0.34292538,0,,,40,54,39.928619,55.795442,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,all,2020-06-10,2020-06-10,Data for Progress,B,1078,a,0.98233586,0,,,41.33,55.61,40.643283,56.559582,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1dGGzVgmSaesL4N8JeM07YIfMsT_BJ1yflf-29y_ejcQ/edit#gid=0
Trump,2022-05-01,all,2020-06-10,2020-08-10,Ipsos,B-,1331,a,0.29102357,0,,,37,59,38.096991,58.372777,2022-05-01 09:17,https://infogram.com/reutersipsos-poll-oct-8-1hdw2jnmxjqd4l0
Trump,2022-05-01,all,2020-06-10,2020-09-10,ABC News/The Washington Post,A+,879,rv,1.671793,0,,,41,58,40.501515,57.153907,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1_qHfrOOk_4eE-PBWzMDtcUCreetE7PUa6q9wGR6qGB4/edit#gid=0
Trump,2022-05-01,all,2020-05-10,2020-11-10,SurveyMonkey,C,66877,a,0.22887517,0,,,43,55,39.882127,56.830183,2022-05-01 09:17,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct11/
