Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category
507077,0,0,0,0,None,None,None,18-May-06,G,
507078,0,0,0,0,None,None,None,18-May-06,,
507079,0,0,0,0,None,None,None,18-May-06,,
507081,0,0,0,0,None,None,None,18-May-06,,
507082,0,0,0,0,None,None,None,18-May-06,,
507083,0,0,0,0,None,None,None,18-May-06,,
507086,0,0,0,0,None,None,None,18-May-06,,
507087,0,0,0,0,None,None,None,18-May-06,,
507088,0,0,0,0,None,None,None,18-May-06,E,
507089,0,0,0,0,None,None,None,18-May-06,,
507090,0,0,0,0,None,None,None,18-May-06,I,
507091,0,0,0,0,0,None,38,18-May-06,D,
507092,0,0,0,0,None,None,None,18-May-06,,
507093,0,0,0,0,None,None,None,18-May-06,E,
507094,0,0,0,0,None,None,None,18-May-06,B,
507095,0,0,0,0,None,None,None,18-May-06,A,
507097,0,0,0,0,None,None,None,18-May-06,,
507098,0,0,0,0,None,None,None,18-May-06,F,
507099,0,0,0,0,None,None,None,18-May-06,,
507100,0,0,0,0,None,None,None,18-May-06,E,
507101,0,0,0,0,None,None,None,18-May-06,A,
507102,0,0,0,0,None,None,None,18-May-06,,
507103,0,0,0,0,None,None,None,18-May-06,,
507104,0,0,0,0,None,None,None,18-May-06,,
507105,0,0,0,0,None,None,None,18-May-06,,
507106,0,0,0,0,None,None,None,18-May-06,,
507107,0,0,0,0,None,None,None,18-May-06,,
507109,0,0,0,0,None,None,None,18-May-06,,
507110,0,0,0,0,None,None,None,18-May-06,H,
507112,0,0,0,0,None,None,None,18-May-06,,
507113,0,0,0,0,None,None,None,18-May-06,,
507114,0,0,0,0,None,None,None,19-May-06,,
507115,0,0,0,0,None,None,None,19-May-06,A,
507116,0,0,0,0,None,None,None,19-May-06,,
507117,0,0,0,0,None,None,None,19-May-06,,
507118,0,0,0,0,None,None,None,19-May-06,,
507119,0,0,0,0,None,None,None,19-May-06,,
507120,0,0,0,0,None,None,None,19-May-06,,
507121,0,0,0,0,None,None,None,19-May-06,A,
507122,0,0,0,0,None,None,None,19-May-06,A,
507123,0,0,0,0,None,None,None,19-May-06,H,
507124,0,0,0,0,None,None,None,20-May-06,A,
507125,0,0,0,0,None,None,None,20-May-06,,
507126,0,0,0,0,None,None,None,20-May-06,A,
507127,0,0,0,0,None,None,None,20-May-06,A,
507128,0,0,0,0,None,None,None,20-May-06,,
507129,0,0,0,0,None,None,None,20-May-06,,
507130,0,0,0,0,None,None,None,20-May-06,,
507134,0,0,0,0,None,None,None,20-May-06,,
507135,0,0,0,0,None,None,None,20-May-06,A,
507136,0,0,0,0,None,None,None,20-May-06,D,
507137,0,0,0,0,None,None,None,20-May-06,C,
507138,0,0,0,0,None,None,None,21-May-06,D,
507139,1,1,0,1,None,None,38,21-May-06,C,
507140,0,0,0,0,None,None,None,21-May-06,,
507141,0,0,0,0,None,None,None,21-May-06,A,
507142,0,0,0,0,None,None,None,21-May-06,,
507143,0,0,0,0,None,None,None,21-May-06,,
507144,0,0,0,0,None,None,None,21-May-06,,
507145,0,0,0,0,None,None,None,21-May-06,C,
507146,0,0,0,0,None,None,None,21-May-06,,
507148,0,0,0,0,None,None,None,21-May-06,,
507149,0,0,0,0,None,None,None,21-May-06,F,
507150,0,0,0,0,None,None,None,21-May-06,,
507151,0,0,0,0,None,None,None,21-May-06,,
507152,0,0,0,0,None,None,None,21-May-06,B,
507153,0,0,0,0,None,None,None,21-May-06,,
507154,0,0,0,0,None,None,None,21-May-06,,
507155,0,0,0,0,None,None,None,21-May-06,D,
507156,0,0,0,0,None,None,None,21-May-06,,
507157,0,0,0,0,None,None,None,21-May-06,,
507158,0,0,0,0,None,None,None,21-May-06,,
507159,0,0,0,0,None,None,None,21-May-06,,
507160,0,0,0,0,None,None,None,21-May-06,,
507161,0,0,0,0,None,None,None,21-May-06,,
507162,0,0,0,0,None,None,None,21-May-06,C,
507163,0,0,0,0,None,None,None,21-May-06,,
507164,0,0,0,0,None,None,None,21-May-06,,
507165,0,0,0,0,None,None,None,21-May-06,,
507166,0,0,0,0,None,None,None,21-May-06,G,
507167,0,0,0,0,None,None,None,22-May-06,C,
507168,0,0,0,0,None,None,36,22-May-06,H,
507170,0,0,0,0,None,None,None,22-May-06,,
507171,0,0,0,0,0,None,73,22-May-06,B,
507173,0,0,0,0,None,None,None,22-May-06,A,
507175,0,0,0,0,None,None,None,22-May-06,,
507176,0,0,0,0,None,None,None,22-May-06,E,
507177,0,0,0,0,None,None,None,22-May-06,,
507178,0,0,0,0,None,None,None,22-May-06,,
507180,0,0,0,0,None,None,37,22-May-06,H,
507181,0,0,0,0,None,None,None,22-May-06,,
507182,0,0,0,0,None,None,None,22-May-06,,
507183,0,0,0,0,None,None,None,22-May-06,,
507184,0,0,0,0,None,None,None,22-May-06,,
507185,0,0,0,0,None,None,None,22-May-06,,
507186,0,0,0,0,None,None,None,22-May-06,,
507187,0,0,0,0,None,None,None,22-May-06,,
507188,0,0,0,0,None,None,None,22-May-06,,
507190,0,0,0,0,None,None,None,22-May-06,,
507191,0,0,0,0,None,None,None,22-May-06,,
507192,0,0,0,0,None,None,None,23-May-06,,
507193,0,0,0,0,None,None,None,23-May-06,,
507194,0,0,0,0,0,None,74,23-May-06,A,Consulting
507195,0,0,0,0,None,None,None,23-May-06,,
507196,0,0,0,0,None,None,None,23-May-06,H,
507197,0,0,0,0,None,None,None,23-May-06,,
507198,0,0,0,0,None,None,None,23-May-06,,
507200,0,0,0,0,None,None,None,24-May-06,F,
507201,0,0,0,0,None,None,None,24-May-06,B,
507202,0,0,0,0,None,None,None,24-May-06,,
507203,0,0,0,0,None,None,None,24-May-06,,
507204,0,0,0,0,None,None,None,24-May-06,,
507205,0,0,0,0,None,None,None,24-May-06,,
507206,0,0,0,0,0,None,74,24-May-06,B,
507207,0,0,0,0,None,None,None,25-May-06,,
507208,0,0,0,0,None,None,None,25-May-06,F,
507209,0,0,0,0,None,None,None,25-May-06,,
507210,0,0,0,0,None,None,None,25-May-06,,
507213,0,0,0,0,None,None,None,25-May-06,B,
507214,0,0,0,0,None,None,None,25-May-06,,
507215,0,0,0,0,None,None,None,25-May-06,B,
507216,0,0,0,0,None,None,None,25-May-06,,
507217,0,0,0,0,None,None,None,25-May-06,,
507218,0,0,0,0,None,None,None,25-May-06,G,
507219,0,0,0,0,None,None,None,25-May-06,,
507220,0,0,0,0,None,None,None,25-May-06,,
507221,0,0,0,0,None,None,None,25-May-06,,
507222,0,0,0,0,None,None,None,25-May-06,,
507223,0,0,0,0,None,None,None,25-May-06,,
507224,0,0,0,0,None,None,None,25-May-06,,
507225,0,0,0,0,None,None,None,25-May-06,,
507227,0,0,0,0,None,None,None,25-May-06,E,
507228,0,0,0,0,None,None,None,25-May-06,B,
507229,0,0,0,0,None,None,None,25-May-06,,
507231,0,0,0,0,None,None,None,25-May-06,,
507232,0,0,0,0,None,None,None,25-May-06,D,
507233,0,0,0,0,None,None,None,25-May-06,A,
507234,0,0,0,0,None,None,None,25-May-06,,
507235,0,0,0,0,None,None,None,25-May-06,,
507236,0,0,0,0,None,None,None,25-May-06,,
507237,0,0,0,0,None,None,None,25-May-06,,
507238,0,0,0,0,None,None,None,26-May-06,E,
507239,0,0,0,0,None,None,None,26-May-06,,
507240,0,0,0,0,None,None,None,26-May-06,H,
507242,0,0,0,0,None,None,None,26-May-06,,
507243,0,0,0,0,None,None,None,26-May-06,,
507244,0,0,0,0,None,None,None,26-May-06,,
507245,0,0,0,0,None,None,None,26-May-06,A,
507246,0,0,0,0,None,None,None,26-May-06,H,
507247,0,0,0,0,None,None,None,26-May-06,,
507248,0,0,0,0,None,None,None,26-May-06,,
507249,1,0,0,0,0,None,38,26-May-06,G,
507250,0,0,0,0,None,None,None,26-May-06,D,
507251,0,0,0,0,None,None,None,26-May-06,,
507252,0,0,0,0,None,None,None,26-May-06,,
507253,0,0,0,0,None,None,None,27-May-06,,
507254,0,0,0,0,None,None,None,27-May-06,F,
507255,0,0,0,0,None,None,None,27-May-06,,
507256,0,0,0,0,None,None,None,27-May-06,,
507257,0,0,0,0,None,None,None,27-May-06,,
507258,0,0,0,0,None,None,None,27-May-06,,
507259,0,0,0,0,None,None,None,28-May-06,A,
507260,0,0,0,0,None,None,None,28-May-06,,
507261,0,0,0,0,0,None,72,28-May-06,,
507262,0,0,0,0,None,None,None,28-May-06,B,
507263,0,0,0,0,None,None,None,28-May-06,,
507264,0,0,0,0,None,None,None,28-May-06,,
507266,0,0,0,0,None,None,None,28-May-06,,
507267,0,0,0,0,None,None,None,28-May-06,,
507268,0,0,0,0,None,None,None,28-May-06,H,
507269,0,0,0,0,None,None,None,28-May-06,,
507270,0,0,0,0,None,None,None,28-May-06,,
507271,1,1,1,1,0,None,41,29-May-06,B,
507272,0,0,0,0,None,None,None,29-May-06,,
507273,0,0,0,0,None,None,None,29-May-06,,
507274,0,0,0,0,None,None,None,29-May-06,,
507275,0,0,0,0,None,None,None,29-May-06,,
507276,0,0,0,0,None,None,None,29-May-06,,
507277,0,0,0,0,None,None,None,29-May-06,,
507279,0,0,0,0,None,None,None,29-May-06,A,
507282,0,0,0,0,None,None,None,29-May-06,,
507284,0,0,0,0,None,None,72,29-May-06,B,
507285,0,0,0,0,None,None,None,29-May-06,,
507286,0,0,0,0,None,None,None,29-May-06,,
507287,0,0,0,0,None,None,None,29-May-06,,
507288,0,0,0,0,None,None,None,29-May-06,,
507289,0,0,0,0,None,None,None,29-May-06,,
507290,0,0,0,0,None,None,None,29-May-06,,
507291,0,0,0,0,None,None,None,29-May-06,,
507292,0,0,0,0,None,None,None,29-May-06,A,
507293,0,0,0,0,None,None,None,29-May-06,,
507294,0,0,0,0,None,None,None,30-May-06,F,
507295,0,0,0,1,0,None,36,30-May-06,A,
507296,0,0,0,0,None,None,None,30-May-06,,
507297,0,0,0,0,None,None,None,30-May-06,A,
507298,0,0,0,0,None,None,None,30-May-06,,
507300,0,0,0,0,None,None,None,30-May-06,I,
507301,0,0,0,0,None,None,None,30-May-06,,
507302,0,0,0,0,None,None,None,30-May-06,,
507303,0,0,0,0,None,None,56,30-May-06,A,
507304,0,0,0,0,None,None,None,30-May-06,,
507305,0,0,0,0,None,None,None,30-May-06,A,
507306,0,0,0,0,None,None,None,30-May-06,,
507308,0,0,0,0,None,None,None,31-May-06,,
507309,0,0,0,0,None,None,None,31-May-06,,
507310,0,0,0,0,None,None,None,31-May-06,,
507311,0,1,0,0,1,None,40,31-May-06,C,Consulting
507312,0,0,0,0,None,None,None,31-May-06,,
507314,0,0,0,0,None,None,None,31-May-06,D,
507315,0,0,0,0,None,None,None,31-May-06,A,
507316,0,0,0,0,None,None,None,31-May-06,,
507319,0,0,0,0,None,None,None,31-May-06,,
507320,0,0,0,0,None,None,None,31-May-06,,
507321,0,0,0,0,None,None,None,31-May-06,,
507322,0,0,0,0,None,None,None,01-Jun-06,,
507323,0,0,0,0,None,None,None,01-Jun-06,B,
507324,0,0,0,0,None,None,None,01-Jun-06,,
507325,0,0,0,0,None,None,None,01-Jun-06,A,
507326,0,0,0,0,None,None,None,01-Jun-06,,
507327,0,0,0,0,None,None,None,01-Jun-06,,
507328,0,0,0,0,None,None,None,01-Jun-06,,
507329,0,0,0,0,None,None,None,01-Jun-06,,
507330,0,0,0,0,None,None,None,01-Jun-06,,
507331,0,1,0,1,0,None,42,01-Jun-06,B,
507332,0,0,0,0,None,None,None,01-Jun-06,,
507333,0,0,0,0,None,None,None,02-Jun-06,G,
507334,0,0,0,0,None,None,None,02-Jun-06,A,
507335,0,0,0,0,None,None,None,02-Jun-06,,
507336,0,0,0,0,None,None,None,02-Jun-06,,
507337,0,0,0,0,None,None,None,02-Jun-06,,
507338,0,0,0,0,None,None,None,02-Jun-06,D,
507340,0,0,0,0,None,None,None,02-Jun-06,E,
507341,0,0,0,0,None,None,None,02-Jun-06,,
507342,0,0,0,0,None,None,None,02-Jun-06,,
507343,0,0,0,0,None,None,None,02-Jun-06,,
507344,0,0,0,0,None,None,None,02-Jun-06,,
507345,0,0,0,0,None,None,None,03-Jun-06,,
507346,0,0,0,0,None,None,None,03-Jun-06,,
507347,0,0,0,0,None,None,None,03-Jun-06,,
507348,0,0,0,0,None,None,None,03-Jun-06,,
507349,0,0,0,0,None,None,None,03-Jun-06,,
507350,0,0,0,0,None,None,None,03-Jun-06,,
507351,0,0,0,0,None,None,None,03-Jun-06,,
507352,0,0,0,0,None,None,None,03-Jun-06,E,
507354,0,0,0,0,None,None,None,04-Jun-06,,
507356,0,0,0,0,None,None,None,04-Jun-06,,
507357,0,0,0,0,None,None,None,04-Jun-06,A,
507358,0,0,0,0,None,None,None,04-Jun-06,,
507361,0,0,0,0,None,None,None,04-Jun-06,I,
507362,0,0,0,0,None,None,None,04-Jun-06,H,
507363,0,0,0,0,None,None,None,05-Jun-06,A,
507364,0,0,0,0,None,None,None,05-Jun-06,,
507365,0,0,0,0,None,None,None,05-Jun-06,,
507366,0,0,0,0,None,None,None,05-Jun-06,,
507367,0,0,0,0,None,None,None,05-Jun-06,B,
507369,0,0,0,0,None,None,None,05-Jun-06,A,
507370,0,0,0,0,None,None,None,05-Jun-06,I,
507371,0,0,0,0,None,None,None,06-Jun-06,,
507372,0,0,0,0,None,None,None,06-Jun-06,,
507373,0,0,0,0,None,None,None,06-Jun-06,A,
507374,0,0,0,0,None,None,None,06-Jun-06,E,
507375,0,0,0,0,None,None,None,06-Jun-06,,
507376,0,0,0,0,None,None,None,06-Jun-06,,
507377,0,0,0,0,None,None,None,06-Jun-06,,
507378,0,0,0,0,None,None,None,06-Jun-06,H,
507379,0,0,0,0,0,None,71,06-Jun-06,,
507380,0,0,0,0,None,None,None,06-Jun-06,E,
507381,0,0,0,0,None,None,None,06-Jun-06,E,
507383,0,0,0,0,None,None,None,06-Jun-06,,
507384,0,0,0,0,None,None,None,06-Jun-06,,
507385,0,0,0,0,None,None,None,07-Jun-06,,
507386,0,0,0,0,None,None,None,07-Jun-06,,
507387,0,0,0,0,None,None,None,07-Jun-06,A,
507388,0,0,0,0,None,None,None,07-Jun-06,,
507389,0,0,0,0,None,None,None,07-Jun-06,B,
507390,0,0,0,0,None,None,None,07-Jun-06,,
507391,0,0,0,0,None,None,None,07-Jun-06,A,
507392,0,0,0,0,None,None,None,07-Jun-06,B,
507393,0,0,0,0,None,None,None,07-Jun-06,H,
507394,0,0,0,0,1,None,41,08-Jun-06,E,Technology
507395,0,0,0,0,None,None,None,08-Jun-06,,
507396,0,0,0,0,None,None,None,08-Jun-06,,
507397,0,0,0,0,None,None,None,08-Jun-06,,
507398,0,0,0,0,None,None,None,08-Jun-06,,
507399,0,0,0,0,None,None,None,08-Jun-06,A,
507400,0,0,0,0,None,None,None,09-Jun-06,,
507401,0,0,0,0,None,None,None,09-Jun-06,,
507402,0,0,0,0,None,None,None,09-Jun-06,,
507403,0,0,0,0,None,None,None,09-Jun-06,,
507404,0,0,0,0,None,None,None,09-Jun-06,A,
507405,0,0,0,0,0,None,71,09-Jun-06,,
507406,0,0,0,0,0,None,41,09-Jun-06,,
507408,0,0,0,0,None,None,None,09-Jun-06,,
507409,0,0,0,0,None,None,None,09-Jun-06,G,
507410,0,0,0,0,None,None,None,09-Jun-06,A,
507411,0,0,0,0,None,None,None,09-Jun-06,,
507412,0,0,0,0,None,None,None,10-Jun-06,,
507413,0,0,0,0,None,None,None,10-Jun-06,B,
507414,0,0,0,0,None,None,None,10-Jun-06,,
507415,0,0,0,0,None,None,None,10-Jun-06,,
507417,0,0,0,0,None,None,None,10-Jun-06,E,
507418,0,0,0,0,None,None,None,10-Jun-06,,
507420,0,0,0,0,None,None,None,10-Jun-06,,
507421,0,0,0,0,0,None,60,10-Jun-06,,
507422,0,0,0,0,None,None,None,10-Jun-06,,
507423,0,0,0,0,None,None,None,10-Jun-06,,
507425,0,0,0,0,None,None,None,10-Jun-06,,
507426,0,0,0,0,None,None,None,10-Jun-06,,
507428,0,0,0,0,None,None,72,10-Jun-06,,
507429,0,0,0,0,None,None,None,10-Jun-06,D,
507431,0,0,0,0,None,None,None,10-Jun-06,,
507432,0,0,0,0,None,None,None,10-Jun-06,,
507434,0,0,0,0,None,None,None,10-Jun-06,,
507436,0,0,0,0,None,None,None,10-Jun-06,A,
507437,0,0,0,0,None,None,None,10-Jun-06,,
507438,0,0,0,0,None,None,None,10-Jun-06,,
507439,0,0,0,0,None,None,None,10-Jun-06,B,
507440,0,0,0,0,None,None,None,10-Jun-06,,
507441,0,0,0,0,None,None,None,10-Jun-06,,
507444,0,0,0,0,None,None,None,10-Jun-06,,
507445,0,0,0,0,None,None,None,10-Jun-06,,
507446,0,0,0,0,None,None,None,10-Jun-06,D,
507447,0,0,0,0,None,None,None,10-Jun-06,,
507448,0,0,0,0,None,None,None,10-Jun-06,,
507449,0,0,0,0,None,None,None,10-Jun-06,I,
507450,0,0,0,0,None,None,None,10-Jun-06,,
507451,0,0,0,0,None,None,None,10-Jun-06,H,
507452,0,0,0,0,None,None,None,10-Jun-06,A,
507453,0,0,0,0,None,None,None,10-Jun-06,A,
507455,0,0,0,0,None,None,None,10-Jun-06,,
507456,0,0,0,0,None,None,None,10-Jun-06,,
507457,0,0,0,0,None,None,None,10-Jun-06,,
507458,0,0,0,0,None,None,None,11-Jun-06,E,
507459,0,0,0,0,None,None,None,11-Jun-06,A,
507460,0,0,0,0,None,None,52,11-Jun-06,A,
507461,0,0,0,0,None,None,None,11-Jun-06,E,
507462,0,0,0,0,None,None,None,11-Jun-06,A,
507463,0,0,0,0,None,None,None,11-Jun-06,,
507464,0,0,0,0,None,None,None,11-Jun-06,,
507465,0,0,0,0,None,None,None,11-Jun-06,,
507466,0,0,0,0,None,None,None,11-Jun-06,,
507468,0,0,0,0,None,None,None,11-Jun-06,,
507469,0,0,0,0,None,None,None,11-Jun-06,C,
507470,0,0,0,0,None,None,None,11-Jun-06,,
507471,0,0,0,0,None,None,None,11-Jun-06,B,
507472,0,0,0,0,None,None,None,11-Jun-06,,
507473,0,1,1,1,1,None,45,11-Jun-06,H,Consulting
507474,0,0,0,0,None,None,None,11-Jun-06,,
507475,0,0,0,0,None,None,None,11-Jun-06,,
507476,0,0,0,0,None,None,None,11-Jun-06,A,
507477,0,0,0,0,None,None,None,11-Jun-06,,
507479,0,0,0,0,None,None,None,11-Jun-06,,
507480,0,0,0,0,None,None,None,11-Jun-06,,
507481,0,0,0,0,None,None,None,11-Jun-06,,
507482,0,0,0,0,None,None,None,11-Jun-06,,
507483,0,0,0,0,None,None,None,11-Jun-06,,
507484,0,0,0,0,None,None,51,11-Jun-06,A,
507485,0,0,0,0,0,None,74,11-Jun-06,,
507486,0,0,0,0,None,None,None,11-Jun-06,,
507487,1,1,0,1,0,None,56,11-Jun-06,,Consulting
507488,0,0,0,0,None,None,None,11-Jun-06,,
507489,0,0,0,0,None,None,None,11-Jun-06,,
507490,0,0,0,0,None,None,None,11-Jun-06,,
507491,0,0,0,0,None,None,None,11-Jun-06,,
507492,0,0,0,0,None,None,None,11-Jun-06,,
507493,0,0,0,0,None,None,None,11-Jun-06,E,
507494,0,0,0,0,None,None,None,11-Jun-06,,
507496,0,0,0,0,None,None,None,11-Jun-06,,
507497,0,0,0,0,None,None,None,11-Jun-06,,
507500,0,0,0,0,None,None,None,11-Jun-06,,
507501,0,0,0,0,None,None,None,12-Jun-06,B,
507502,0,0,0,0,None,None,None,12-Jun-06,B,
507503,0,0,0,0,None,None,None,12-Jun-06,,
507504,0,0,0,0,None,None,None,12-Jun-06,,
507505,0,0,0,0,None,None,None,12-Jun-06,,
507506,0,0,0,0,None,None,None,12-Jun-06,,
507507,0,0,0,0,None,None,None,12-Jun-06,,
507508,0,0,0,0,None,None,None,12-Jun-06,,
507510,0,0,0,0,None,None,None,12-Jun-06,,
507511,0,0,0,0,None,None,None,12-Jun-06,,
507512,0,0,0,0,None,None,None,13-Jun-06,,
507513,0,0,0,0,None,None,None,13-Jun-06,,
507514,0,0,0,0,None,None,None,13-Jun-06,,
507515,0,0,0,0,None,None,None,13-Jun-06,,
507516,0,0,0,0,None,None,None,13-Jun-06,,
507518,0,0,0,0,0,None,48,13-Jun-06,B,
507519,0,0,0,0,None,None,None,13-Jun-06,,
507520,0,0,0,0,None,None,None,13-Jun-06,A,
507521,0,0,0,0,None,None,None,13-Jun-06,,
507522,0,0,0,0,None,None,None,13-Jun-06,,
507523,0,0,0,0,None,None,None,13-Jun-06,,
507524,0,1,0,0,1,None,42,13-Jun-06,B,Consulting
507525,0,0,0,0,None,None,None,13-Jun-06,B,
507526,0,0,0,0,None,None,None,13-Jun-06,,
507527,0,0,0,0,None,None,None,13-Jun-06,B,
507528,0,0,0,0,None,None,None,13-Jun-06,,
507529,0,0,0,0,None,None,None,13-Jun-06,,
507530,0,0,0,0,None,None,None,13-Jun-06,E,
507531,0,0,0,0,None,None,None,13-Jun-06,,
507532,0,0,0,0,None,None,None,13-Jun-06,,
507533,0,0,0,0,None,None,None,13-Jun-06,,
507535,0,0,0,0,None,None,None,13-Jun-06,,
507536,0,0,0,0,None,None,None,13-Jun-06,,
507537,0,0,0,0,None,None,None,13-Jun-06,,
507538,0,0,0,0,None,None,None,13-Jun-06,C,
507539,0,0,0,0,None,None,None,13-Jun-06,B,
507541,0,0,0,0,None,None,None,13-Jun-06,,
507542,0,0,0,0,None,None,None,13-Jun-06,B,
507543,0,0,0,0,None,None,None,13-Jun-06,,
507545,0,0,0,0,None,None,None,13-Jun-06,,
507546,0,0,0,0,None,None,None,13-Jun-06,I,
507547,0,0,0,0,None,None,None,13-Jun-06,E,
507548,0,0,0,0,None,None,None,13-Jun-06,D,
507549,0,0,0,0,None,None,None,13-Jun-06,A,
507551,0,0,0,0,None,None,None,13-Jun-06,,
507552,0,0,0,0,None,None,None,13-Jun-06,,
507553,0,0,0,0,None,None,None,13-Jun-06,,
507554,0,0,0,0,None,None,None,13-Jun-06,A,
507555,0,0,0,0,None,None,None,13-Jun-06,E,
507556,0,0,0,0,None,None,None,14-Jun-06,,
507557,0,0,0,0,None,None,None,14-Jun-06,,
507558,0,0,0,0,None,None,None,14-Jun-06,,
507559,0,0,0,0,None,None,None,14-Jun-06,,
507560,0,0,0,0,None,None,None,14-Jun-06,,
507562,0,0,0,0,None,None,None,14-Jun-06,,
507563,0,0,0,0,None,None,None,14-Jun-06,C,
507564,0,0,0,0,None,None,None,14-Jun-06,A,
507565,0,0,0,0,None,None,None,14-Jun-06,,
507566,0,0,0,0,None,None,None,14-Jun-06,,
507567,0,0,0,0,None,None,None,14-Jun-06,,
507569,0,0,0,0,None,None,None,14-Jun-06,A,
507570,0,0,0,0,None,None,None,14-Jun-06,,
507571,0,0,0,0,None,None,None,14-Jun-06,,
507574,0,0,0,0,None,None,None,14-Jun-06,,
507575,0,0,0,0,None,None,None,14-Jun-06,,
507578,0,0,0,0,None,None,None,14-Jun-06,,
507579,0,0,0,0,None,None,None,14-Jun-06,,
507581,0,0,0,0,None,None,None,14-Jun-06,,
507582,0,0,0,0,None,None,None,14-Jun-06,,
507583,0,0,0,0,None,None,None,14-Jun-06,H,
507584,0,0,0,0,None,None,None,14-Jun-06,,
507585,0,0,0,0,None,None,None,14-Jun-06,,
507586,0,0,0,0,None,None,None,14-Jun-06,,
507587,0,0,0,0,None,None,None,14-Jun-06,,
507588,0,0,0,0,None,None,None,14-Jun-06,,
507590,0,0,0,0,None,None,None,14-Jun-06,B,
507592,0,0,0,0,None,None,None,14-Jun-06,,
507593,0,0,0,0,None,None,None,14-Jun-06,A,
507594,0,0,0,0,None,None,None,14-Jun-06,,
507595,0,0,0,0,None,None,None,14-Jun-06,A,
507596,0,0,0,0,None,None,None,14-Jun-06,,
507597,0,0,0,0,None,None,None,14-Jun-06,,
507598,0,0,0,0,None,None,None,14-Jun-06,,
507599,0,0,0,0,None,None,None,14-Jun-06,H,
507600,0,0,0,0,None,None,None,14-Jun-06,A,
507601,0,0,0,0,None,None,None,14-Jun-06,,
507602,0,0,0,0,None,None,None,14-Jun-06,,
507603,0,0,0,0,None,None,None,14-Jun-06,,
507605,0,0,0,0,None,None,None,14-Jun-06,,
507606,0,0,0,0,None,None,None,14-Jun-06,,
507607,0,0,0,0,None,None,None,14-Jun-06,,
507608,0,0,0,0,None,None,None,14-Jun-06,A,
507609,0,0,0,0,None,None,None,14-Jun-06,,
507610,0,0,0,0,None,None,None,15-Jun-06,,
507611,0,0,0,0,None,None,None,15-Jun-06,,
507612,0,0,0,0,None,None,None,15-Jun-06,,
507613,0,0,0,0,None,None,None,15-Jun-06,,
507614,0,0,0,0,None,None,None,15-Jun-06,,
507616,0,0,0,0,None,None,None,15-Jun-06,A,
507617,0,0,0,0,None,None,None,15-Jun-06,,
507618,0,0,0,0,None,None,None,15-Jun-06,,
507619,0,0,0,0,None,None,None,15-Jun-06,,
507620,0,0,0,0,None,None,None,15-Jun-06,,
507621,0,0,0,0,None,None,None,15-Jun-06,A,
507622,0,0,0,0,None,None,None,15-Jun-06,,
507624,0,0,0,0,None,None,None,15-Jun-06,,
507625,0,0,0,0,None,None,None,15-Jun-06,,
507626,0,0,0,0,None,None,None,15-Jun-06,,
507628,0,0,0,0,None,None,None,15-Jun-06,A,
507629,0,0,0,0,None,None,None,15-Jun-06,A,
507630,0,0,0,0,None,None,None,15-Jun-06,,
507631,0,0,0,0,None,None,None,15-Jun-06,,
507632,0,0,0,0,None,None,None,15-Jun-06,,
507633,0,0,0,0,None,None,None,15-Jun-06,,
507634,0,0,0,0,None,None,None,15-Jun-06,,
507635,0,0,0,0,None,None,73,15-Jun-06,,
507636,0,0,0,0,None,None,None,15-Jun-06,,
507637,0,0,0,0,None,None,None,15-Jun-06,,
507638,0,0,0,0,None,None,None,15-Jun-06,,
507639,0,0,0,0,None,None,None,15-Jun-06,,
507640,0,0,0,0,None,None,None,15-Jun-06,B,
507641,0,0,0,0,None,None,None,15-Jun-06,B,
507643,0,0,0,0,None,None,None,15-Jun-06,E,
507644,0,0,0,0,None,None,None,15-Jun-06,,
507645,0,0,0,0,None,None,None,15-Jun-06,,
507647,0,0,0,0,None,None,None,15-Jun-06,,
507648,0,0,0,0,None,None,None,15-Jun-06,,
507649,0,0,0,0,None,None,None,15-Jun-06,,
507650,0,0,0,0,None,None,None,15-Jun-06,C,
507652,0,0,0,0,None,None,None,15-Jun-06,A,
507654,0,0,0,0,None,None,None,15-Jun-06,C,
507655,0,0,0,0,None,None,None,15-Jun-06,F,
507657,0,0,0,0,None,None,None,15-Jun-06,,
507659,0,0,0,0,0,None,44,15-Jun-06,B,Others
507660,0,0,0,0,None,None,None,15-Jun-06,,
507661,0,0,0,0,None,None,None,15-Jun-06,,
507662,0,0,0,0,None,None,None,15-Jun-06,B,
507663,0,0,0,0,None,None,None,15-Jun-06,,
507665,0,0,0,0,None,None,None,15-Jun-06,,
507666,0,0,0,0,None,None,None,15-Jun-06,,
507667,0,0,0,0,None,None,None,15-Jun-06,,
507668,0,0,0,0,None,None,None,15-Jun-06,B,
507669,0,0,0,0,None,None,None,16-Jun-06,,
507670,0,0,0,0,None,None,None,16-Jun-06,,
507671,0,0,0,0,None,None,None,16-Jun-06,,
507673,0,0,0,0,None,None,None,16-Jun-06,E,
507674,0,0,0,0,None,None,None,16-Jun-06,,
507675,0,0,0,0,None,None,None,16-Jun-06,,
507676,0,0,0,0,None,None,None,16-Jun-06,,
507678,0,0,0,0,None,None,None,16-Jun-06,,
507680,0,0,0,0,None,None,None,16-Jun-06,,
507681,0,0,0,0,None,None,None,16-Jun-06,H,
507683,0,0,0,0,None,None,None,16-Jun-06,,
507684,0,0,0,0,None,None,None,16-Jun-06,,
