Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category
491230,0,0,0,0,0,None,73,2004-09-08,,Technology
491231,0,0,0,0,None,None,None,2004-09-08,,
491232,0,0,0,0,None,None,None,2004-09-08,,
491233,1,1,1,1,0,None,43,2004-09-08,B,Others
491234,0,0,0,0,None,None,None,2004-09-08,D,
491235,0,0,0,0,None,None,None,2004-09-08,A,
491236,0,0,0,0,None,None,None,2004-09-08,,
491238,0,0,0,0,None,None,None,2004-09-08,,
491239,0,0,0,0,None,None,None,2004-09-08,,
491240,0,0,0,0,None,None,None,2004-09-08,,
491241,0,0,0,0,None,None,None,2004-09-08,,
491242,0,0,0,0,None,None,None,2004-09-08,,
491243,0,0,0,0,None,None,None,2004-09-08,,
491244,0,0,0,0,None,None,74,2004-09-08,,
491245,0,0,0,0,None,None,None,2004-09-08,,
491247,0,0,0,0,None,None,None,2004-09-08,,
491249,0,0,0,0,None,None,None,2004-09-08,,
491250,0,0,0,0,None,None,None,2004-09-08,,
491251,0,0,0,0,None,None,None,2004-09-08,,
491252,0,0,0,0,None,None,None,2004-09-08,,
491253,0,0,0,0,None,None,None,2004-09-08,,
491254,0,0,0,0,None,None,None,2004-09-08,,
491255,0,0,0,0,None,None,None,2004-09-08,,
491256,0,0,0,0,None,None,None,2004-09-08,,
491257,0,0,0,0,0,None,39,2004-09-08,I,
491258,0,0,0,0,None,None,None,2004-09-08,,
491259,0,0,0,0,None,None,None,2004-09-08,,
491260,0,0,0,0,None,None,None,2004-09-08,,
491261,0,0,0,0,None,None,None,2004-09-08,,
491262,0,0,0,0,None,None,None,2004-09-08,,
491263,0,0,0,0,None,None,None,2004-09-08,,
491264,0,0,0,0,None,None,None,2004-09-08,,
491265,0,0,0,0,None,None,None,2004-09-08,,
491266,0,0,0,0,None,None,None,2004-09-08,H,
491267,0,0,0,0,None,None,None,2004-09-08,,
491268,0,0,0,0,None,None,None,2004-09-08,,
491269,0,0,0,0,None,None,None,2004-09-08,D,
491270,0,0,0,0,None,None,None,2004-09-08,,
491271,0,0,0,0,0,None,42,2004-09-08,E,
491273,0,0,0,0,None,None,None,2004-09-08,,
491274,0,0,0,0,None,None,None,2004-09-08,D,
491275,1,1,0,0,4,None,41,2004-09-08,D,Education
491276,0,0,0,0,None,None,None,2004-09-08,,
491277,0,0,0,0,None,None,None,2004-09-08,,
491279,0,0,0,0,None,None,None,2004-09-08,,
491280,0,0,0,0,0,None,51,2004-09-08,B,
491281,0,0,0,0,None,None,None,2004-09-08,,
491283,1,1,0,1,0,None,36,2004-09-08,H,
491284,0,0,0,0,None,None,None,2004-09-08,,
491286,0,0,0,0,None,None,None,2004-09-08,,
491287,0,0,0,0,None,None,None,2004-09-08,,
491289,0,0,0,0,None,None,None,2004-09-08,,
491290,0,0,0,0,None,None,None,2004-09-08,,
491291,0,0,0,0,None,None,None,2004-09-08,,
491293,0,0,0,0,None,None,None,2004-09-08,,
491294,0,0,0,0,0,None,47,2004-09-08,E,
491295,0,0,0,0,2,None,40,2004-09-08,I,Technology
491298,0,0,0,0,None,None,None,2004-09-08,,
491299,0,0,0,0,None,None,None,2004-09-08,,
491300,0,0,0,0,None,None,None,2004-09-08,,
491301,0,0,0,0,None,None,None,2004-09-08,,
491302,1,1,1,1,3,68,50,2004-09-08,G,Technology
491303,0,0,0,0,None,None,None,2004-09-08,,
491304,0,0,0,0,None,None,None,2004-09-08,,
491305,0,0,0,0,None,None,None,2004-09-08,,
491306,0,0,0,0,1,87,39,2004-09-08,A,Education
491307,0,0,0,0,None,None,None,2004-09-08,,
491308,0,0,0,0,None,None,None,2004-09-08,,
491310,0,0,0,0,None,None,None,2004-09-08,B,
491311,0,0,0,0,None,None,None,2004-09-08,,
491312,0,0,0,0,None,None,None,2004-09-08,,
491313,0,0,0,0,None,None,None,2004-09-08,,
491314,0,0,0,0,None,None,None,2004-09-08,,
491315,0,0,0,0,None,None,None,2004-09-08,,
491316,0,0,0,0,None,None,None,2004-09-08,,
491317,0,0,0,0,None,None,None,2004-09-08,,
491318,0,0,0,0,None,None,None,2004-09-08,,
491319,0,0,0,0,None,None,None,2004-09-08,,
491320,0,0,0,0,None,None,None,2004-09-08,E,
491321,0,0,0,0,None,None,None,2004-09-08,,
491322,0,0,0,0,None,None,None,2004-09-08,,
491323,0,0,0,0,None,None,None,2004-09-08,,
491325,0,0,0,0,None,None,72,2004-09-08,E,
491326,0,0,0,0,None,None,None,2004-09-08,,
491328,0,0,0,0,None,None,None,2004-09-08,,
491329,0,0,0,0,None,None,None,2004-09-08,,
491331,0,0,0,0,None,None,None,2004-09-08,,
491332,0,0,0,0,None,None,None,2004-09-08,,
491333,0,0,0,0,None,None,None,2004-09-08,,
491334,0,0,0,0,None,None,None,2004-09-08,,
491335,0,0,0,0,None,None,None,2004-09-08,,
491336,0,0,0,0,None,None,None,2004-09-08,,
491337,0,0,0,0,None,None,None,2004-09-08,,
491338,0,0,0,0,None,None,None,2004-09-08,,
491339,0,0,0,0,None,None,None,2004-09-08,,
491341,0,0,0,0,None,None,None,2004-09-08,,
491342,0,0,0,0,None,None,None,2004-09-08,,
491343,0,0,0,0,3,83,39,2004-09-08,B,BFSI
491344,0,0,0,0,None,None,None,2004-09-08,,
491346,0,0,0,0,None,None,None,2004-09-08,,
491347,0,0,0,0,None,None,None,2004-09-08,,
491348,0,0,0,0,None,None,None,2004-09-08,,
491349,0,0,0,0,None,None,None,2004-09-08,G,
491350,0,0,0,0,None,None,None,2004-09-08,,
491351,0,0,0,0,None,None,None,2004-09-08,,
491353,0,0,0,0,None,None,None,2004-09-08,,
491354,0,0,0,0,None,None,None,2004-09-08,,
491356,0,0,0,0,None,None,None,2004-09-08,,
491357,0,0,0,0,None,None,None,2004-09-08,,
491358,0,0,0,0,None,None,None,2004-09-08,,
491359,0,0,0,0,0,None,37,2004-09-08,I,
491360,0,0,0,0,None,None,None,2004-09-08,,
491361,0,0,0,0,None,None,None,2004-09-08,,
491362,0,0,0,0,None,None,None,2004-09-08,G,
491363,1,1,1,0,0,None,40,2004-09-08,D,
491364,0,0,0,0,None,None,None,2004-09-08,,
491366,0,0,0,0,None,None,None,2004-09-08,,
491367,0,0,0,0,None,None,72,2004-09-08,B,
491368,0,0,0,0,2,74,42,2004-09-08,G,
491369,0,0,0,0,2,85,41,2004-09-08,B,Retail
491370,0,0,0,0,None,None,49,2004-09-08,D,
491371,0,0,0,0,None,None,None,2004-09-08,,
491374,0,0,0,0,None,None,None,2004-09-08,I,
491375,0,0,0,0,0,None,51,2004-09-08,A,Others
491376,0,0,0,0,None,None,None,2004-09-08,,
491377,0,0,0,0,None,None,None,2004-09-08,A,
491378,0,0,0,0,0,None,38,2004-09-08,G,Others
491379,0,0,0,0,None,None,None,2004-09-08,,
491380,0,0,0,0,None,None,None,2004-09-08,,
491381,0,0,0,0,None,None,None,2004-09-08,,
491382,0,1,0,1,None,None,39,2004-09-08,H,
491384,1,1,1,1,0,None,72,2004-09-08,,
491385,0,0,0,0,None,None,None,2004-09-08,,
491386,0,0,0,0,None,None,None,2004-09-08,,
491387,0,0,0,0,None,None,None,2004-09-08,A,
491388,0,0,0,0,None,None,None,2004-09-08,,
491389,0,0,0,0,0,None,51,2004-09-08,C,
491390,0,0,0,0,None,None,None,2004-09-08,,
491391,0,0,0,0,None,None,None,2004-09-08,,
491392,0,0,0,0,0,None,50,2004-09-08,C,
491393,1,1,1,1,0,None,38,2004-09-08,H,
491394,0,0,0,0,None,None,None,2004-09-08,,
491395,0,0,0,0,None,None,None,2004-09-08,,
491396,0,0,0,0,2,None,41,2004-09-08,,Manufacturing
491397,0,0,0,0,None,None,None,2004-09-08,,
491398,0,0,0,0,None,None,None,2004-09-08,,
491399,0,0,0,0,3,88,45,2004-09-08,G,BFSI
491400,0,0,0,0,None,None,None,2004-09-08,,
491401,0,0,0,0,1,None,48,2004-09-08,I,BFSI
491402,0,0,0,0,None,None,None,2004-09-08,,
491403,0,0,0,0,0,None,36,2004-09-08,D,
491404,0,0,0,0,None,None,None,2004-09-08,,
491405,0,0,0,0,None,None,None,2004-09-08,,
491406,0,0,0,0,1,82,39,2004-09-08,D,
491408,0,0,0,0,None,None,None,2004-09-08,,
491409,0,0,0,0,None,None,None,2004-09-08,,
491410,0,0,0,0,None,None,None,2004-09-08,,
491411,0,0,0,0,None,None,None,2004-09-08,H,
491412,0,0,0,0,0,78,37,2004-06-13,H,Education
491413,0,0,0,0,None,None,None,2004-09-08,,
491414,0,0,0,0,1,76,40,2004-09-08,C,Software Industry
491415,0,0,0,0,None,None,None,2004-09-08,,
491416,0,0,0,0,None,None,None,2004-09-08,,
491417,0,0,0,0,None,None,None,2004-09-08,G,
491418,1,0,0,0,None,None,41,2004-09-08,B,
491419,1,1,0,0,2,88,40,2004-09-08,B,Technology
491420,0,0,0,0,None,None,None,2004-09-08,,
491422,0,0,0,0,None,None,None,2004-09-08,,
491423,0,0,0,0,None,None,None,2004-09-08,C,
491424,0,0,0,0,2,None,50,2004-09-08,H,Consulting
491425,0,0,0,0,None,None,None,2004-09-08,,
491426,0,0,0,0,None,None,None,2004-09-08,,
491428,0,0,0,0,1,88,43,2004-09-08,C,Consulting
491429,0,0,0,0,None,None,None,2004-09-08,,
491430,0,0,0,0,None,None,None,2004-09-08,,
491431,0,0,0,0,None,None,None,2004-09-08,,
491432,0,0,0,0,None,None,None,2004-09-08,,
491433,0,0,0,0,None,None,None,2004-09-08,,
491434,0,0,0,0,None,None,None,2004-09-08,,
491435,0,0,0,0,None,None,None,2004-09-08,,
491436,0,0,0,0,None,None,None,2004-09-08,,
491437,0,0,0,0,None,None,None,2004-09-08,,
491438,0,0,0,0,None,None,None,2004-09-08,,
491439,0,0,0,0,None,None,None,2004-09-08,,
491440,0,1,0,1,2,87,41,2004-09-08,C,Consulting
491441,0,0,0,0,None,None,None,2004-09-08,,
491442,0,0,0,0,None,None,None,2004-09-08,,
491443,0,0,0,0,None,None,None,2004-09-08,,
491445,0,0,0,0,None,None,None,2004-09-08,,
491446,0,1,0,1,6,None,55,2004-09-08,C,Technology
491447,0,0,0,0,None,None,None,2004-09-08,,
491448,0,0,0,0,None,73.9775,41,2004-09-08,C,Technology
491449,0,0,0,0,0,None,73,2004-09-08,C,
491450,0,0,0,0,None,None,None,2004-09-08,,
491452,0,0,0,0,None,None,None,2004-09-08,,
491454,0,0,0,0,None,None,None,2004-09-08,,
491455,0,0,0,0,None,None,None,2004-09-08,,
491456,0,0,0,0,None,None,None,2004-09-08,,
491457,0,0,0,0,1,None,38,2004-09-08,C,Technology
491458,0,0,0,0,None,None,None,2004-09-08,,
491459,0,0,0,0,None,None,None,2004-09-08,,
491461,0,0,0,0,None,None,None,2004-09-08,,
491462,0,0,0,0,None,None,None,2004-09-08,,
491465,0,0,0,0,None,None,None,2004-09-08,,
491466,0,0,0,0,None,None,None,2004-09-08,C,
491467,0,0,0,0,None,None,None,2004-09-08,,
491468,0,0,0,0,None,None,None,2004-09-08,,
491469,0,0,0,0,None,None,None,2004-09-08,,
491470,0,0,0,0,None,None,None,2004-09-08,,
491472,0,0,0,0,None,None,None,2004-09-08,,
491473,0,0,0,0,0,None,71,2004-09-08,C,
491475,0,0,0,0,None,None,None,2004-09-08,,
491476,0,0,0,0,None,None,None,2004-09-08,,
491477,0,0,0,0,None,None,None,2004-09-08,,
491478,0,0,0,0,None,None,None,2004-09-08,,
491479,0,0,0,0,None,None,None,2004-09-08,,
491480,0,0,0,0,None,None,None,2004-09-08,,
491481,0,0,0,0,None,None,None,2004-09-08,,
491482,0,0,0,0,None,None,None,2004-09-08,,
491483,0,0,0,0,None,None,None,2004-09-08,,
491484,0,0,0,0,None,None,None,2004-09-08,,
491485,0,0,0,0,None,None,None,2004-09-08,,
491486,0,0,0,0,None,None,None,2004-09-08,,
491487,0,0,0,0,None,None,None,2004-09-08,,
491488,0,0,0,0,None,None,None,2004-09-08,,
491489,0,0,0,0,None,None,None,2004-09-08,,
491490,0,0,0,0,None,None,None,2004-09-08,,
491491,0,0,0,0,None,None,None,2004-09-08,,
491492,0,0,0,0,None,None,None,2004-09-08,,
491493,0,0,0,0,None,None,None,2004-09-08,,
491494,0,0,0,0,None,None,None,2004-09-08,,
491495,0,0,0,0,None,None,None,2004-09-08,,
491496,0,0,0,0,None,None,None,2004-09-08,,
491497,0,0,0,0,None,None,None,2004-09-08,,
491498,0,0,0,0,None,None,None,2004-09-08,,
491500,0,0,0,0,0,None,71,2004-09-08,,
491501,0,0,0,0,None,None,None,2004-09-08,,
491502,0,1,0,1,1,84,38,2004-09-08,C,Others
491504,0,0,0,0,None,None,None,2004-09-08,,
491505,0,0,0,0,None,None,None,2004-09-08,,
491506,0,0,0,0,None,None,None,2004-09-08,,
491507,0,0,0,0,None,None,None,2004-09-08,,
491508,0,0,0,0,None,None,None,2004-09-08,,
491509,0,0,0,0,None,None,None,2004-09-08,,
491510,0,0,0,0,None,None,None,2004-09-08,,
491511,0,0,0,0,None,None,None,2004-09-08,,
491512,0,0,0,0,None,None,None,2004-09-08,,
491513,0,0,0,0,None,None,None,2004-09-08,,
491514,0,0,0,0,None,None,None,2004-09-08,,
491515,0,0,0,0,None,None,None,2004-09-08,,
491516,0,1,0,0,0,None,42,2004-09-08,C,
491517,0,0,0,0,None,None,None,2004-09-08,,
491519,0,0,0,0,None,None,None,2004-09-08,,
491520,0,0,0,0,None,None,None,2004-09-08,,
491521,0,0,0,0,None,None,73,2004-09-08,,
491522,0,0,0,0,None,None,None,2004-09-08,,
491523,0,0,0,0,None,None,None,2004-09-08,,
491526,1,1,1,1,0,None,72,2004-09-08,C,
491527,0,0,0,0,None,None,None,2004-09-08,,
491528,0,0,0,0,None,None,None,2004-09-08,,
491529,0,0,0,0,None,None,None,2004-09-08,,
491530,0,0,0,0,3,None,44,2004-09-08,G,Others
491531,0,0,0,0,None,None,None,2004-09-08,,
491532,0,0,0,0,None,None,None,2004-09-08,,
491533,0,0,0,0,None,None,None,2004-09-08,,
491534,0,0,0,0,None,None,None,2004-09-08,,
491535,0,0,0,0,None,None,None,2004-09-08,,
491536,0,0,0,0,None,None,None,2004-09-08,,
491537,0,0,0,0,None,None,None,2004-09-08,,
491538,0,0,0,0,None,None,None,2004-09-08,,
491539,0,0,0,0,None,None,None,2004-09-08,E,
491540,0,0,0,0,None,None,None,2004-09-08,H,
491541,0,0,0,0,None,None,None,2004-09-08,,
491542,0,0,0,0,None,None,None,2004-09-08,,
491543,0,0,0,0,None,None,None,2004-09-08,,
491544,0,0,0,0,None,None,None,2004-09-08,,
491545,0,1,0,1,0,None,41,2004-09-08,I,Consulting
491546,0,0,0,0,None,None,None,2004-09-08,F,
491547,0,0,0,0,None,None,None,2004-09-08,,
491548,0,0,0,0,None,None,None,2004-09-08,,
491549,0,0,0,0,None,None,None,2004-09-08,,
491550,1,1,0,0,0,None,71,2004-09-08,,
491552,0,0,0,0,None,None,None,2004-09-08,,
491553,0,0,0,0,None,None,None,2004-09-08,,
491554,0,0,0,0,None,None,None,2004-09-08,,
491556,0,0,0,0,2,89,44,2004-09-08,B,Others
491557,0,0,0,0,None,None,None,2004-09-08,,
491558,0,0,0,0,None,None,None,2004-09-08,B,
491559,0,0,0,0,None,None,None,2004-09-08,,
491560,0,0,0,0,None,None,None,2004-09-08,A,
491561,0,0,0,0,None,None,None,2004-09-08,,
491562,0,0,0,0,2,89,39,2004-09-08,I,Consulting
491563,0,0,0,0,0,None,72,2004-09-08,,
491564,0,0,0,0,None,None,None,2004-09-08,,
491565,0,0,0,0,None,None,None,2004-09-08,,
491566,0,0,0,0,None,None,None,2004-09-08,,
491567,0,0,0,0,None,None,None,2004-09-08,,
491568,0,0,0,0,None,None,None,2004-09-21,,
491569,0,0,0,0,None,None,None,2004-09-21,,
491570,0,0,0,0,None,None,None,2004-09-21,,
491571,0,0,0,0,None,None,None,2004-09-21,,
491573,0,0,0,0,None,None,None,2004-09-21,B,
491574,0,0,0,0,None,None,None,2004-09-21,,
491575,0,0,0,0,None,None,None,2004-09-21,,
491576,0,0,0,0,2,72,45,2004-09-21,D,Retail
491577,0,0,0,0,None,None,None,2004-09-21,,
491578,0,0,0,0,None,None,None,2004-09-21,,
491579,0,0,0,0,None,None,None,2004-09-21,E,
491580,0,0,0,0,None,None,None,2004-09-21,,
491582,0,0,0,0,None,None,None,2004-09-21,,
491583,0,0,0,0,None,None,None,2004-09-21,,
491584,0,0,0,0,None,None,None,2004-09-21,,
491585,0,0,0,0,None,None,None,2004-09-21,,
491587,0,0,0,0,None,None,None,2004-09-21,B,
491588,0,1,0,1,2,None,44,2004-09-21,H,Software Industry
491589,0,0,0,0,0,None,47,2004-09-21,B,Consulting
491591,0,0,0,0,None,None,None,2004-09-21,,
491592,0,0,0,0,None,None,None,2004-09-21,,
491593,0,0,0,0,None,None,None,2004-09-21,,
491594,0,0,0,0,None,None,None,2004-09-21,,
491595,0,0,0,0,0,None,42,2004-09-21,G,
491596,0,0,0,0,None,None,None,2004-09-21,C,
491597,0,0,0,0,None,None,None,2004-09-21,H,
491598,0,0,0,0,None,None,None,2004-09-21,G,
491599,0,0,0,0,None,None,None,2004-09-21,C,
491600,0,0,0,0,None,None,None,2004-09-21,,
491601,0,0,0,0,None,None,None,2004-09-21,,
491602,0,0,0,0,None,None,None,2004-09-21,D,
491603,0,0,0,0,None,None,None,2004-09-21,,
491605,0,0,0,0,None,None,44,2004-09-21,H,
491606,0,0,0,0,None,None,None,2004-09-21,,
491607,0,0,0,0,None,None,73,2004-09-21,G,
491608,0,0,0,0,None,None,None,2004-09-21,,
491609,0,0,0,0,None,None,None,2004-09-21,,
491610,0,1,0,0,0,None,43,2004-09-21,C,
491611,0,0,0,0,1,None,72,2004-09-21,,Consulting
491612,1,1,1,1,0,None,37,2004-09-21,E,
491613,0,0,0,0,None,None,None,2004-09-21,,
491614,0,0,0,0,None,None,None,2004-09-21,,
491615,0,0,0,0,None,None,None,2004-09-21,,
491616,0,0,0,0,None,None,None,2004-09-21,,
491617,0,1,0,1,1,None,43,2004-09-21,B,Consulting
491618,0,0,0,0,None,None,None,2004-09-21,E,
491619,0,1,0,1,1,86,42,2004-09-21,H,Software Industry
491620,0,0,0,0,None,None,None,2004-09-21,,
491622,0,0,0,0,1,69,44,2004-09-21,B,Technology
491623,0,0,0,0,None,None,None,2004-09-21,,
491624,0,0,0,0,0,None,45,2004-09-21,D,Technology
491625,1,1,1,1,0,None,40,2004-09-21,G,
491626,0,0,0,0,None,None,None,2004-09-21,,
491627,0,1,0,0,1,None,44,2004-09-21,,Software Industry
491628,0,0,0,0,None,None,None,2004-09-21,,
491629,0,0,0,0,None,None,None,2004-09-21,B,
491631,0,0,0,0,0,None,41,2004-09-21,A,
491633,0,0,0,0,None,None,None,2004-09-21,,
491634,0,0,0,0,None,None,None,2004-09-21,,
491635,0,0,0,0,None,None,None,2004-09-21,,
491636,0,0,0,0,None,None,None,2004-09-21,B,
491637,0,0,0,0,None,None,None,2004-09-21,,
491638,0,0,0,0,0,None,39,2004-09-21,,
491639,0,0,0,0,0,None,71,2004-09-21,C,Manufacturing
491640,0,0,0,0,None,None,None,2004-09-21,,
491641,0,0,0,0,None,None,None,2004-09-21,,
491642,0,0,0,0,None,None,None,2004-09-21,,
491643,0,1,0,0,3,None,45,2004-09-21,H,Others
491644,0,1,0,1,0,None,38,2004-09-21,E,
491647,0,1,1,0,2,None,41,2004-09-21,E,Health
491648,0,0,0,0,0,None,73,2004-09-21,,
491649,0,0,0,0,None,None,None,2004-09-21,,
491650,0,0,0,0,None,None,None,2004-09-21,,
491651,0,0,0,0,None,None,None,2004-09-21,H,
491653,0,0,0,0,None,None,None,2004-09-21,,
491655,0,1,1,1,0,79,43,2004-09-21,E,Technology
491656,1,1,0,1,1,85,40,2004-09-21,E,Consulting
491658,0,0,0,0,None,None,None,2004-09-21,,
491659,0,0,0,0,None,None,None,2004-09-21,,
491660,0,0,0,0,None,None,None,2004-09-21,,
491661,0,0,0,0,None,None,None,2004-09-21,,
491662,0,0,0,0,None,None,None,2004-09-21,I,
491663,0,0,0,0,None,None,None,2004-09-21,,
491664,0,0,0,0,None,None,None,2004-09-21,A,
491666,0,0,0,0,None,None,None,2004-09-21,,
491667,0,0,0,0,None,None,None,2004-09-21,,
491668,0,0,0,0,None,None,None,2004-09-21,H,
491669,0,1,0,1,1,None,39,2004-09-21,G,Consulting
491671,0,0,0,0,None,None,None,2004-09-21,,
491672,0,1,0,0,1,87,47,2004-09-21,H,Others
491673,0,0,0,0,None,None,None,2004-09-21,,
491674,0,0,0,0,0,None,73,2004-09-21,,Others
491675,0,0,0,0,None,None,None,2004-09-21,,
491676,0,1,0,0,1,None,39,2004-09-21,D,Consulting
491677,0,0,0,0,None,None,None,2004-09-21,,
491678,0,0,0,0,None,None,None,2004-09-21,,
491679,0,0,0,0,None,None,None,2004-09-21,,
491680,0,0,0,0,None,None,None,2004-09-21,,
491682,0,0,0,0,None,None,None,2004-09-21,,
491683,0,0,0,0,None,None,None,2004-09-21,,
491684,0,0,0,0,None,None,None,2004-09-21,B,
491685,0,1,0,0,1,78,43,2004-09-21,E,Consulting
491686,0,0,0,0,3,69,53,2004-09-21,B,Education
491687,0,0,0,0,1,None,39,2004-09-21,G,Technology
491688,0,0,0,0,None,None,None,2004-09-21,,
491689,0,0,0,0,None,None,None,2004-09-21,,
491690,0,0,0,0,None,None,None,2004-09-21,,
491691,0,0,0,0,None,None,None,2004-09-21,,
491693,0,0,0,0,None,None,None,2004-09-21,,
491694,0,0,0,0,None,None,None,2004-09-21,,
491696,0,0,0,0,None,None,None,2004-09-21,,
491698,0,0,0,0,None,None,None,2004-09-21,,
491699,0,0,0,0,None,None,None,2004-09-21,,
491700,0,0,0,0,None,None,None,2004-09-21,,
491701,0,0,0,0,None,None,None,2004-09-21,,
491702,0,0,0,0,None,None,None,2004-09-21,,
491703,0,0,0,0,None,None,None,2004-09-21,,
491704,1,1,0,1,0,None,41,2004-09-21,A,
491705,0,0,0,0,None,None,None,2004-09-21,G,
491706,0,0,0,0,None,None,None,2004-09-21,,
491707,0,0,0,0,None,None,None,2004-09-21,,
491708,0,0,0,0,2,90,38,2004-09-21,C,Others
491709,0,1,0,1,1,None,41,2004-09-21,C,Technology
491710,0,0,0,0,None,None,None,2004-09-21,B,
491711,0,0,0,0,None,None,None,2004-09-21,B,
491712,0,0,0,0,1,None,38,2004-09-21,I,Technology
491713,0,0,0,0,None,None,None,2004-09-21,,
491714,0,0,0,0,None,None,None,2004-09-21,,
491715,0,0,0,0,None,None,None,2004-09-21,,
491717,0,0,0,0,None,None,None,2004-09-21,,
491718,0,0,0,0,None,None,None,2004-09-21,,
491719,0,0,0,0,None,None,36,2004-09-21,,
491720,0,0,0,0,None,None,None,2004-09-21,,
491721,0,0,0,0,None,None,None,2004-09-21,,
491722,0,0,0,0,None,None,None,2004-09-21,,
491723,0,0,0,0,None,None,None,2004-09-21,,
491724,0,0,0,0,None,None,None,2004-09-21,B,
491725,0,0,0,0,None,None,None,2004-09-21,,
491726,0,0,0,0,None,None,None,2004-09-21,,
491727,0,0,0,1,3,68,47,2004-09-21,B,Consulting
491728,0,0,0,0,None,None,None,2004-09-21,,
491729,0,0,0,0,None,None,None,2004-09-21,,
491730,0,0,0,0,None,None,None,2004-09-21,,
491731,0,0,0,0,None,None,None,2004-09-21,,
491732,0,0,0,0,None,None,72,2004-09-21,,
491733,1,0,0,0,0,None,43,2004-09-21,,
491734,0,0,0,0,None,None,None,2004-09-21,,
491735,0,0,0,0,None,None,None,2004-09-21,,
491736,0,0,0,0,0,None,36,2004-09-21,H,
491737,0,0,0,0,None,None,None,2004-09-21,,
491738,0,0,0,0,None,None,None,2004-09-21,,
491740,0,0,0,0,0,None,41,2004-09-21,I,Education
491741,0,0,0,0,None,None,None,2004-09-21,,
491742,0,0,0,0,None,None,None,2004-09-21,,
491744,0,0,0,0,None,None,None,2004-09-21,,
491745,0,0,0,0,None,None,None,2004-09-21,,
491746,0,0,0,0,0,None,44,2004-09-21,B,Consulting
491747,0,0,0,0,None,None,None,2004-09-21,,
491748,0,0,0,0,1,None,41,2004-09-21,E,Consulting
491749,0,0,0,0,None,None,None,2004-09-21,,
491750,0,0,0,0,None,None,None,2004-09-21,,
491751,0,0,0,0,None,None,71,2004-09-21,,
491752,0,0,0,0,None,None,None,2004-09-21,,
491753,0,0,0,0,None,None,None,2004-09-21,,
491754,0,1,0,1,0,None,40,2004-09-21,F,Education
491757,0,0,0,0,0,None,38,2004-09-21,H,
491758,0,0,0,0,None,None,None,2004-09-21,,
491759,0,0,0,0,None,None,None,2004-09-21,,
491760,0,0,0,0,None,None,None,2004-09-21,,
491761,0,0,0,0,None,None,None,2004-09-21,,
491762,0,0,0,0,1,None,50,2004-09-21,H,Education
491763,0,0,0,0,None,None,None,2004-09-21,,
491764,0,0,0,0,None,None,None,2004-09-21,,
491765,0,0,0,0,None,None,None,2004-09-21,,
491766,0,0,0,0,None,None,None,2004-09-21,,
491767,0,0,0,0,None,None,None,2004-09-21,,
491768,0,0,0,0,None,None,None,2004-09-21,D,
491770,0,0,0,0,2,78,38,2004-09-21,B,Software Industry
491771,0,0,0,0,None,None,None,2004-09-21,,
491772,0,0,0,0,None,None,None,2004-09-21,,
491773,0,0,0,0,None,None,None,2004-09-21,G,
491774,0,0,0,0,None,None,None,2004-09-21,H,
491775,0,0,0,0,None,None,73,2004-09-21,,
491776,0,0,0,0,None,None,None,2004-09-21,,
491777,0,0,0,0,None,None,None,2004-09-21,,
491778,0,0,0,0,0,None,43,2004-09-21,B,
491779,0,0,0,0,None,None,None,2004-09-21,,
491781,0,0,0,0,None,None,None,2004-09-21,,
491782,0,0,0,0,1,70,None,2004-09-26,E,Software Industry
491783,0,0,0,0,None,None,None,2004-09-26,,
491784,0,0,0,0,None,None,None,2004-09-26,E,
491785,0,0,0,0,None,None,72,2004-09-26,B,
491786,0,0,0,0,None,None,None,2004-09-26,A,
491787,0,0,0,0,0,None,73,2004-09-26,E,
491788,0,0,0,0,1,66,44,2004-09-26,B,Telecom
491789,1,1,1,1,1,None,40,2004-09-26,G,Others
491792,0,0,0,0,None,None,None,2004-09-26,,
491794,0,0,0,0,None,None,None,2004-09-26,,
491795,0,0,0,0,None,None,None,2004-09-26,,
491796,0,0,0,0,None,None,None,2004-09-26,,
491797,0,0,0,0,None,None,None,2004-09-26,B,
491798,0,0,0,0,None,None,None,2004-09-26,,
491799,0,0,0,0,None,None,None,2004-09-26,,
491800,0,0,0,0,None,None,None,2004-09-26,,
491801,0,0,0,0,None,None,None,2004-09-26,I,
491802,0,0,0,0,None,None,None,2004-09-26,,
491803,0,0,0,0,None,None,None,2004-09-26,,
491804,0,0,0,0,None,None,None,2004-09-26,G,
491805,0,0,0,0,None,None,None,2004-09-26,,
491807,0,0,0,0,1,None,43,2004-09-26,D,Technology
491808,0,0,0,0,None,None,None,2004-09-26,E,
491809,0,0,0,0,None,None,None,2004-09-26,A,
491810,0,0,0,0,None,None,None,2004-09-26,,
491811,0,0,0,0,None,None,None,2004-09-26,,
491812,0,0,0,0,None,None,None,2004-09-26,,
491815,0,0,0,0,None,None,None,2004-09-26,,
491816,0,0,0,0,None,None,None,2004-09-26,,
491817,0,0,0,0,None,None,None,2004-09-26,,
491818,0,0,0,0,None,None,None,2004-09-26,,
491819,0,0,0,0,None,None,None,2004-09-26,,
491820,0,0,0,0,None,None,71,2004-09-26,,
491823,0,0,0,0,None,None,None,2004-09-26,,
491824,0,0,0,0,None,None,None,2004-09-26,,
491825,0,0,0,1,0,None,41,2004-09-26,H,
491826,0,0,0,0,None,None,None,2004-09-26,,
